lat,lon,category,label
34.8194,-82.8511,disease,Root/butt diseases
40.6820,-74.8774,disease,Stem decay
40.8355,-111.3001,disease,Stem decay
36.6416,-92.6208,disease,Stem decay
44.9326,-111.6287,defoliators,Western spruce budworm
36.6501,-92.0292,insects,Boring insects
42.6140,-121.2974,other,Other damages
42.0324,-74.8953,insects,Sucking insects (adelgids/scales/aphids)
44.1602,-70.3448,disease,Stem decay
40.8969,-89.4303,other,Other damages
38.2886,-80.5794,disease,Stem decay
38.8176,-79.3049,disease,Stem decay
33.9805,-86.6997,disease,Stem decay
37.7117,-89.6295,animal,Wild animals
43.4822,-89.2896,disease,Stem decay
31.1910,-93.7035,disease,Stem decay
38.3057,-92.7492,animal,Wild animals
47.9731,-89.7218,insects,Sucking insects (adelgids/scales/aphids)
44.3457,-90.7017,other,Other damages
37.6012,-88.5656,insects,Boring insects
45.5757,-114.2486,unknown,Unknown
46.0824,-89.5957,other,Other damages
35.2206,-108.9772,disease,Stem decay
36.5966,-82.5958,disease,Stem decay
40.2350,-76.3198,disease,Stem decay
34.9790,-81.0338,disease,Root/butt diseases
39.8343,-81.8364,disease,Stem decay
47.2716,-121.2567,other,Other damages
35.6064,-93.5146,disease,Stem decay
32.4226,-89.6621,disease,Stem decay
45.9764,-86.6366,animal,Wild animals
45.5002,-88.5465,disease,Stem rusts
38.0360,-111.1659,unknown,Unknown
36.9515,-92.4780,disease,Stem decay
44.4853,-115.5214,fire,Fire
30.8911,-95.1930,canker/rust,Fusiform rust
32.7576,-88.9964,disease,Stem decay
38.4444,-87.6408,disease,Stem decay
46.9236,-68.8710,disease,Stem decay
33.1484,-108.5379,unknown,Unknown
32.7825,-86.9047,disease,Stem decay
33.0391,-84.3420,disease,Root/butt diseases
39.1950,-78.5943,disease,Stem decay
45.4787,-87.8970,animal,Wild animals
38.3198,-95.9153,insects,Boring insects
38.4891,-112.0341,disease,Cankers (non-rust)
43.9788,-90.4618,disease,Stem decay
35.1416,-80.2535,disease,Stem decay
36.8496,-81.3481,disease,Stem decay
45.5876,-69.3126,disease,Stem decay
32.0585,-89.1974,disease,Stem decay
33.1006,-91.6949,disease,Stem decay
33.8338,-78.9888,disease,Root/butt diseases
38.4792,-79.9379,disease,Stem decay
44.7873,-67.1024,disease,Stem decay
45.4894,-68.7117,disease,Stem decay
44.7390,-90.7796,disease,Stem decay
46.6427,-69.6240,animal,Wild animals
37.1616,-92.6735,disease,Stem decay
37.1113,-87.0683,disease,Stem decay
41.9219,-78.8471,disease,Cankers (non-rust)
36.7718,-83.6126,human,Human activities
40.3425,-96.2544,human,Human activities
32.0838,-84.6362,canker/rust,Fusiform rust
41.2714,-76.9009,disease,Stem decay
41.2730,-74.3874,defoliators,Gypsy moth
42.9554,-74.5418,disease,Stem decay
48.1188,-93.5083,disease,Stem decay
41.9782,-75.8045,other,Other damages
40.8256,-89.8087,disease,Stem decay
38.5202,-105.4813,disease,Cankers (non-rust)
30.7062,-93.4200,disease,General diseases
41.0653,-74.5788,sucking insects,Hemlock woolly adelgid
39.3478,-120.7335,other,Other damages
37.4645,-107.9115,disease,Stem decay
42.1412,-122.6920,disease,Stem decay
36.4121,-80.4726,disease,Stem decay
33.0590,-83.4422,disease,Stem decay
45.9215,-121.9457,competition,Competition
31.2403,-90.3604,disease,Stem decay
45.1742,-121.5315,canker/rust,White pine blister rust
31.9979,-82.5669,disease,Stem decay
34.4334,-84.8589,disease,Stem decay
35.9040,-94.4719,disease,Stem decay
43.9822,-70.0954,animal,Wild animals
39.6466,-120.7143,disease,Foliage diseases
46.3430,-90.4936,disease,Stem decay
42.2853,-77.8586,disease,Stem decay
44.0734,-91.6327,disease,Stem decay
38.8931,-85.9737,disease,Stem decay
36.1462,-93.4048,disease,Stem decay
34.4150,-96.0272,fire,Fire
42.2201,-76.7073,boring insects,Emerald ash borer
44.8081,-90.0359,disease,Stem decay
46.1305,-92.7703,other,Other damages
43.2655,-88.3396,disease,Stem decay
34.7662,-80.7651,disease,Root/butt diseases
33.8359,-83.6153,disease,Cankers (non-rust)
34.1874,-92.2995,canker/rust,Fusiform rust
46.2620,-67.9981,disease,Stem decay
42.1278,-124.1639,disease,Stem decay
43.8992,-71.9359,insects,Defoliators
34.9897,-94.0426,disease,Stem decay
31.0658,-94.3699,disease,Stem decay
47.2510,-94.9009,insects,Boring insects
37.1392,-87.7110,disease,Stem decay
42.3806,-123.7687,disease,Stem decay
48.1436,-92.7935,disease,Stem decay
30.9057,-88.9854,disease,Stem decay
34.7291,-92.1056,disease,Stem decay
47.6200,-123.3814,disease,Root/butt diseases
41.0960,-75.8957,defoliators,Gypsy moth
38.8732,-107.1292,disease,Stem decay
33.5347,-93.6923,disease,Stem decay
39.0487,-90.0322,disease,Stem decay
44.5488,-68.4723,disease,Stem decay
45.0299,-92.6543,disease,Stem decay
48.0078,-89.6204,defoliators,Spruce budworm
45.3011,-88.6928,disease,Stem decay
47.8789,-120.8382,fire,Fire
33.5545,-88.6213,disease,Stem decay
34.2691,-78.6819,disease,Stem decay
44.4647,-72.9104,animal,Wild animals
34.1723,-81.5040,disease,Root/butt diseases
39.6357,-79.5780,disease,Stem decay
40.1494,-81.8741,disease,Stem decay
36.5038,-118.3594,disease,Stem decay
37.6836,-84.9012,disease,Stem decay
41.2130,-76.1279,disease,Stem decay
37.6210,-80.0762,animal,Wild animals
31.3355,-95.4442,disease,Stem decay
33.2024,-83.4571,disease,Root/butt diseases
43.2203,-90.8752,disease,Stem decay
43.2050,-74.7796,disease,Stem decay
34.5897,-95.5524,disease,Root/butt diseases
33.4633,-80.1158,disease,Stem decay
31.9348,-89.2486,canker/rust,Fusiform rust
43.3669,-72.5606,other,Other damages
34.5151,-83.4317,fire,Fire
41.9608,-78.1344,disease,Stem decay
44.4731,-68.3015,sucking insects,Balsam woolly adelgid
31.6557,-90.8117,disease,Stem decay
30.8240,-88.4351,disease,Stem decay
41.8657,-78.4985,other,Other damages
31.9825,-88.4149,disease,Stem decay
37.1446,-80.8201,disease,Stem decay
48.5699,-119.9529,animal,Wild animals
45.8255,-115.5836,disease,General diseases
47.5532,-112.8949,disease,Stem rusts
36.1599,-95.2951,disease,Stem decay
45.0141,-93.4462,disease,Stem decay
47.3524,-91.9126,insects,Boring insects
34.6843,-93.8411,disease,Stem decay
46.3733,-68.5314,disease,Stem decay
37.3168,-81.4484,animal,Wild animals
36.1301,-92.6510,disease,Stem decay
43.8876,-69.5285,disease,Stem decay
31.3856,-84.6595,fire,Fire
30.5668,-83.2809,canker/rust,Fusiform rust
40.5520,-82.0537,disease,Stem decay
44.1322,-109.9779,disease,Stem rusts
34.1865,-88.9976,disease,Stem decay
46.3527,-87.1291,animal,Wild animals
47.4919,-93.9369,disease,Stem decay
43.0760,-85.2933,other,Other damages
32.6754,-83.4775,disease,Cankers (non-rust)
42.5918,-110.8801,insects,General insects
34.0690,-80.0641,canker/rust,Fusiform rust
35.8999,-112.9749,unknown,Unknown
40.8689,-78.7265,boring insects,Emerald ash borer
37.3386,-90.4761,disease,Stem decay
39.0044,-82.0715,disease,Stem decay
32.8116,-94.7595,disease,Stem decay
44.5365,-83.9130,disease,Stem decay
45.5763,-69.5460,disease,Stem decay
34.8895,-91.7865,disease,Stem decay
36.4923,-81.8462,disease,Stem decay
35.4223,-92.4889,disease,Stem decay
34.1439,-93.6163,disease,Stem decay
35.5319,-77.6423,disease,Stem decay
35.0081,-112.3727,human,Human activities
37.9725,-93.9966,disease,Stem decay
37.2012,-92.2018,disease,Stem decay
34.9747,-95.8234,disease,Stem decay
39.0339,-77.8604,competition,Competition
44.0318,-91.0229,other,Other damages
43.6239,-74.6557,canker/rust,Beech bark disease
45.1303,-88.6625,disease,Stem decay
42.6374,-98.1619,other,Other damages
39.5467,-91.8530,disease,Cankers (non-rust)
35.4213,-86.2954,disease,Stem decay
33.3659,-98.5676,disease,Stem decay
41.6495,-72.0074,disease,Stem decay
44.9950,-91.5833,disease,Stem decay
39.3892,-111.1746,disease,Cankers (non-rust)
40.5919,-93.3510,animal,Wild animals
45.8694,-89.0028,disease,Stem decay
43.1894,-122.6210,root/butt disease,Armillaria root disease
46.1339,-91.0429,disease,Stem decay
31.0582,-94.1384,disease,Stem decay
43.8383,-75.7644,animal,Wild animals
36.6347,-93.0099,other,Other damages
38.0312,-91.8794,disease,Stem decay
31.9181,-86.3873,disease,Stem decay
45.5093,-89.2723,disease,Stem decay
38.2204,-82.3381,fire,Fire
45.6821,-92.8633,disease,Stem decay
33.4265,-87.9186,canker/rust,Fusiform rust
41.6846,-77.6987,other,Other damages
42.7419,-75.3152,disease,Stem decay
46.2895,-69.2420,animal,Wild animals
37.9880,-115.8596,insects,Boring insects
35.1961,-95.5011,disease,Stem decay
46.9303,-92.2971,insects,Boring insects
38.0955,-93.2016,disease,Stem decay
37.4157,-106.3174,defoliators,Western spruce budworm
34.6806,-94.6106,disease,Stem decay
32.3521,-89.5311,disease,Stem decay
41.7634,-79.1905,disease,Stem decay
40.4843,-79.3080,disease,Stem decay
48.9362,-117.2882,disease,Stem decay
31.4882,-93.2262,disease,Stem decay
32.3121,-99.0807,disease,Stem decay
32.5715,-100.4443,disease,Stem decay
32.4479,-89.2994,disease,Stem decay
32.3919,-84.7138,disease,Root/butt diseases
35.2664,-91.7689,disease,Stem decay
42.0575,-72.8087,disease,Stem decay
46.0912,-69.4131,disease,Stem decay
43.8076,-82.8897,disease,Decline complexes/dieback/wilts
34.9947,-95.1260,fire,Fire
47.2510,-94.9009,other,Other damages
30.2902,-82.0515,disease,Stem decay
47.3874,-94.3948,disease,Stem decay
34.6058,-83.3651,canker/rust,Fusiform rust
41.8637,-79.4896,disease,Stem decay
40.4570,-121.5816,disease,Stem decay
31.0724,-84.8513,disease,Stem decay
45.1578,-87.6233,disease,Stem decay
41.2168,-111.8628,disease,Stem decay
36.5398,-84.2277,disease,Root/butt diseases
47.1260,-67.8998,disease,Stem decay
31.4111,-110.9994,disease,Stem decay
45.4294,-121.9181,disease,Stem decay
47.6573,-91.7070,animal,Wild animals
34.7662,-87.3405,disease,Stem decay
45.0817,-83.4405,disease,Stem decay
34.0904,-81.1612,disease,Stem decay
33.5378,-87.1711,disease,Root/butt diseases
45.5734,-93.6658,disease,Stem decay
37.2388,-82.4485,disease,Root/butt diseases
37.5858,-109.8710,disease,Stem decay
30.7631,-94.7433,disease,Root/butt diseases
47.2957,-69.1662,disease,Stem decay
45.5117,-88.9296,insects,Bark beetles
41.1632,-106.9411,disease,Cankers (non-rust)
35.2655,-84.3644,disease,Stem decay
31.3991,-81.5908,canker/rust,Fusiform rust
46.2639,-94.1399,disease,Root/butt diseases
36.6933,-85.4260,disease,Root/butt diseases
33.5993,-79.8652,disease,Root/butt diseases
38.5717,-106.2619,disease,General diseases
48.6438,-114.6210,disease,Root/butt diseases
28.6103,-98.1002,disease,General diseases
45.0863,-117.6096,insects,Bark beetles
44.5882,-92.6717,disease,Stem decay
38.8195,-80.5983,disease,Decline complexes/dieback/wilts
37.9591,-76.4707,disease,Stem decay
36.6835,-90.9511,disease,Stem decay
36.1346,-92.6004,disease,Stem decay
34.1590,-95.1911,disease,Stem decay
35.3954,-95.9655,animal,Wild animals
37.5602,-91.3679,insects,Boring insects
42.4554,-76.5883,disease,Stem decay
46.6341,-110.0194,human,Human activities
37.4829,-76.4179,disease,Stem decay
44.0882,-86.0912,defoliators,Gypsy moth
34.5514,-96.3403,disease,Stem decay
31.8844,-93.7522,disease,Stem decay
32.2786,-88.6372,disease,Stem decay
35.9557,-94.0749,disease,Stem decay
45.9609,-69.1184,disease,Stem decay
32.0547,-87.0079,disease,Stem decay
31.5198,-82.6534,canker/rust,Fusiform rust
31.3948,-83.5392,disease,Root/butt diseases
41.1688,-96.3988,other,Other damages
44.9268,-90.0566,other,Other damages
45.8037,-114.4241,bark beetles,Mountain pine beetle
30.7123,-83.0035,disease,Root/butt diseases
46.6745,-95.1297,animal,Wild animals
32.1105,-98.0224,disease,Stem decay
44.3406,-69.3372,disease,Stem decay
35.5529,-76.7002,canker/rust,Fusiform rust
44.9142,-72.5524,disease,Stem decay
32.6142,-90.4250,disease,Stem decay
34.8037,-89.5664,disease,Stem decay
45.1255,-108.4003,disease,Stem decay
38.1002,-106.6785,defoliators,Western spruce budworm
44.2822,-114.8735,fire,Fire
45.5390,-87.5740,disease,Stem decay
40.2630,-99.7696,disease,Stem decay
39.2847,-82.7142,disease,Stem decay
36.8729,-91.1120,fire,Fire
38.2132,-82.1297,disease,Cankers (non-rust)
34.7599,-84.3182,disease,Stem decay
34.6456,-83.9829,disease,Root/butt diseases
36.4383,-92.5488,disease,Stem decay
47.1508,-114.3038,disease,Stem decay
36.5988,-93.4112,disease,Stem decay
44.0876,-73.7151,other,Other damages
34.7988,-77.2383,disease,Stem decay
35.8654,-91.8588,disease,Stem decay
36.4176,-95.0774,disease,Stem decay
38.7218,-91.6678,animal,Wild animals
38.8447,-82.1663,disease,Stem decay
45.5801,-93.7583,disease,Stem decay
36.6486,-90.9802,disease,Stem decay
44.8839,-89.0339,disease,Stem decay
44.1203,-71.2590,disease,Stem decay
40.6493,-76.0033,disease,Stem decay
34.3718,-93.6749,disease,Root/butt diseases
42.0144,-74.4870,disease,Stem decay
44.3831,-93.6481,disease,Stem decay
33.1371,-81.8933,insects,Bark beetles
34.4549,-111.3678,fire,Fire
46.9309,-68.5130,disease,Stem decay
32.5836,-90.7316,disease,Stem decay
47.5618,-113.5222,disease,Root/butt diseases
30.5135,-95.1571,disease,Stem decay
41.6112,-123.3558,disease,Stem decay
34.0374,-89.8211,disease,Stem decay
42.5974,-77.0010,disease,Stem decay
46.8078,-112.4462,defoliators,Western spruce budworm
38.1259,-79.4117,disease,Stem decay
34.4753,-84.6977,disease,Root/butt diseases
37.0887,-92.6328,other,Other damages
36.1437,-77.0607,disease,Root/butt diseases
42.2008,-77.6056,disease,Stem decay
48.0515,-94.4924,animal,Wild animals
45.7020,-88.7402,other,Other damages
31.6763,-90.1587,disease,Stem decay
45.0776,-68.1057,disease,Stem decay
41.8706,-111.4858,disease,Broom rusts
33.7254,-91.0621,disease,Stem decay
29.8367,-91.3656,disease,Cankers (non-rust)
46.6985,-91.2360,insects,Defoliators
32.0835,-96.1047,disease,Stem decay
46.7108,-89.6464,animal,Wild animals
45.1844,-91.1609,animal,Wild animals
42.5205,-74.6987,disease,Stem decay
39.4119,-82.2065,disease,Stem decay
46.8645,-94.4354,disease,Stem decay
38.7169,-110.8889,disease,Stem decay
40.6565,-106.8688,disease,Stem decay
39.5960,-120.5977,disease,Cankers (non-rust)
41.5119,-77.1337,insects,Boring insects
44.9116,-70.1226,disease,Stem decay
34.8894,-83.4374,disease,Stem decay
32.7871,-90.3712,disease,Stem decay
44.0961,-71.8903,disease,Stem decay
35.9208,-77.0376,disease,Stem decay
43.3507,-111.1821,disease,Stem decay
44.9835,-121.8490,disease,Stem decay
36.5658,-87.9324,disease,Stem decay
37.4743,-86.8520,disease,Stem rusts
46.4180,-91.7373,animal,Wild animals
47.2410,-92.5718,insects,Bark beetles
37.7068,-85.4936,disease,Stem decay
47.8756,-94.1724,animal,Wild animals
37.1759,-81.4152,disease,Stem decay
33.6948,-80.0296,disease,Stem decay
35.6702,-94.2263,disease,Stem decay
34.4046,-84.6913,canker/rust,Fusiform rust
40.3861,-77.9021,sucking insects,Hemlock woolly adelgid
30.4163,-87.7423,abiotic,Abiotic damage
43.0113,-121.4499,disease,Stem decay
44.9613,-74.8437,disease,Stem decay
36.9726,-84.3581,fire,Fire
37.7648,-111.5126,disease,Foliage diseases
38.3084,-92.8818,disease,Stem decay
32.2573,-82.6238,disease,Cankers (non-rust)
35.0620,-93.7320,disease,Foliage diseases
35.9664,-77.2795,disease,Stem decay
47.3042,-94.0295,insects,Boring insects
30.8667,-83.3511,disease,Root/butt diseases
47.2422,-92.0599,disease,Stem decay
47.5309,-93.8242,animal,Wild animals
37.4977,-90.2173,disease,Stem decay
33.9103,-80.0565,disease,Root/butt diseases
44.1711,-71.0561,disease,Stem decay
32.2277,-88.7875,canker/rust,Fusiform rust
44.3579,-119.9078,insects,Defoliators
46.5968,-88.9995,disease,Stem decay
47.4553,-113.9899,disease,Root/butt diseases
34.2886,-85.1514,disease,Stem decay
41.3423,-72.9585,disease,Stem decay
34.6086,-112.5240,disease,Foliage diseases
43.9848,-95.0898,disease,Stem decay
45.7487,-87.7527,disease,Stem decay
44.3140,-92.2214,disease,Stem decay
31.1161,-89.8486,canker/rust,Fusiform rust
31.9715,-93.6922,disease,Root/butt diseases
39.9132,-74.6950,other,Other damages
42.4840,-74.9464,animal,Wild animals
38.7256,-79.7576,animal,Wild animals
37.6235,-106.5247,disease,Broom rusts
44.0553,-94.4642,animal,Wild animals
46.3364,-92.6500,animal,Wild animals
45.8520,-123.0335,disease,Stem decay
33.1786,-83.4443,disease,Stem decay
47.2012,-92.1403,insects,Boring insects
45.7021,-70.3764,disease,Stem decay
43.7553,-85.9361,disease,Stem decay
29.9682,-91.3099,disease,Stem decay
42.7288,-73.3456,boring insects,Emerald ash borer
32.6674,-84.6540,disease,Root/butt diseases
34.3166,-89.8880,disease,Stem decay
46.0744,-91.0609,other,Other damages
37.3175,-110.0468,disease,Stem decay
42.0595,-123.3624,other,Other damages
47.5932,-90.8972,disease,Stem decay
45.2335,-67.6806,disease,Stem decay
44.5186,-68.6464,disease,Stem decay
33.4054,-93.0700,disease,Stem decay
45.5814,-68.8796,disease,Stem decay
47.7732,-92.4668,disease,Stem decay
45.7563,-84.3839,insects,General insects
46.2662,-69.9695,disease,Stem decay
34.4379,-88.3688,disease,Stem decay
44.9626,-121.8218,disease,Stem decay
42.0389,-123.0930,other,Other damages
35.7300,-93.9175,fire,Fire
36.3195,-115.6664,disease,Stem decay
31.6768,-95.2323,disease,Stem decay
46.5300,-95.1409,other,Other damages
46.4763,-69.9658,canker/rust,Beech bark disease
31.7238,-91.0437,disease,Stem decay
38.9449,-91.5723,animal,Wild animals
45.3171,-118.3909,competition,Competition
45.9739,-90.7309,other,Other damages
35.3237,-82.3505,insects,Sucking insects (adelgids/scales/aphids)
47.7486,-94.0783,disease,Stem decay
44.8622,-68.4781,disease,Stem decay
38.4981,-83.0830,disease,Stem decay
34.2833,-106.2407,unknown,Unknown
31.2036,-89.8928,disease,Stem decay
35.8051,-82.0170,fire,Fire
32.3019,-92.5523,disease,Stem decay
47.8671,-95.0258,disease,Stem decay
38.9141,-81.5098,insects,Boring insects
34.9895,-93.1465,disease,Cankers (non-rust)
46.6932,-91.4836,disease,Stem decay
42.4292,-75.8365,disease,Stem decay
44.1881,-90.5886,disease,Stem decay
33.4407,-97.3413,disease,Stem decay
43.1426,-85.1814,disease,Stem decay
43.4205,-90.7581,disease,Stem decay
40.1476,-80.6735,disease,Stem decay
43.7503,-73.5676,disease,Stem decay
47.9233,-95.4871,animal,Wild animals
33.6661,-79.2163,disease,Stem decay
45.3132,-84.5157,disease,Stem decay
46.0244,-88.0217,disease,Stem decay
34.9774,-95.5555,disease,Stem decay
32.6632,-93.9188,disease,Stem decay
31.9189,-84.4491,disease,Root/butt diseases
46.1328,-94.9375,disease,Stem decay
42.0546,-79.3503,disease,Stem decay
32.8031,-87.7906,disease,Root/butt diseases
35.9498,-109.3376,unknown,Unknown
35.1664,-82.7309,disease,Stem decay
43.5679,-89.5460,disease,Stem decay
44.3907,-104.6207,disease,Stem decay
35.7440,-93.3812,disease,Stem decay
37.1313,-106.3239,insects,General insects
42.1225,-76.5643,disease,Stem decay
37.0867,-85.4451,disease,Stem decay
44.8272,-93.5542,disease,Cankers (non-rust)
31.8955,-94.6596,disease,Stem decay
29.2172,-81.9258,disease,Stem decay
31.5519,-88.8432,disease,Decline complexes/dieback/wilts
48.2312,-92.1473,disease,Stem decay
30.7998,-92.0192,disease,Root/butt diseases
45.9495,-93.4898,disease,Stem decay
46.0285,-68.5857,disease,Stem decay
34.7632,-94.9149,disease,Stem decay
41.9088,-73.1537,disease,Stem decay
42.6670,-73.4255,animal,Wild animals
31.0588,-91.7625,disease,Stem decay
37.4932,-91.4094,disease,Stem decay
34.8619,-76.9240,disease,Stem decay
35.9636,-96.9060,disease,Stem decay
32.2099,-84.7347,canker/rust,Fusiform rust
43.7810,-122.2465,other,Other damages
31.8850,-81.2782,disease,Stem decay
35.5730,-81.6189,disease,Stem decay
44.9700,-96.2814,disease,Stem decay
36.7638,-84.3503,disease,Root/butt diseases
34.1967,-94.3658,disease,Stem decay
31.3903,-81.5380,disease,Root/butt diseases
36.0723,-86.1386,human,Human activities
44.4428,-75.0152,disease,Stem decay
46.9013,-92.0998,other,Other damages
44.8590,-67.3081,disease,Stem decay
45.4114,-69.3344,disease,Stem decay
32.8999,-94.9177,disease,Root/butt diseases
