lat,lon,status
33.9583,-78.3078,Excluded
44.9740,-67.8409,Clean
31.9044,-87.7050,Excluded
37.8443,-77.2910,Excluded
40.6670,-99.2473,Clean
44.6246,-84.9055,Clean
33.6940,-109.3160,Clean
45.6299,-88.6665,Excluded
48.4907,-118.0935,Clean
46.6379,-95.2401,Clean
47.3062,-112.5891,Clean
36.2657,-87.7732,Clean
30.8903,-92.8673,Excluded
35.6936,-85.4696,Clean
35.7753,-106.5470,Clean
34.8973,-94.7053,Clean
38.0574,-79.4327,Clean
43.9416,-90.6905,Clean
43.3791,-71.6844,Clean
41.6856,-77.4764,Clean
38.8046,-111.8655,Clean
41.8196,-78.8591,Clean
38.2031,-80.2474,Clean
37.7159,-106.6485,Clean
38.7651,-85.9072,Excluded
44.1337,-92.4117,Clean
46.2722,-87.0093,Clean
44.0107,-109.1341,Clean
35.6064,-92.4075,Clean
35.7893,-83.6650,Clean
43.7178,-71.1323,Clean
31.5182,-84.3163,Excluded
35.8254,-85.6958,Excluded
46.4164,-68.4022,Clean
34.6222,-118.9172,Clean
45.1548,-114.8773,Clean
33.1528,-81.3854,Clean
35.1865,-113.0345,Clean
44.1132,-119.0661,Excluded
31.9585,-84.1176,Clean
32.9452,-110.2554,Clean
47.3852,-92.6830,Clean
46.3987,-93.9320,Clean
44.8309,-109.8470,Excluded
48.4526,-118.4059,Clean
48.5602,-93.2599,Clean
30.5168,-88.5839,Clean
36.5981,-82.6848,Clean
42.9843,-90.5060,Clean
38.0535,-119.8769,Clean
34.9615,-83.5062,Clean
48.7298,-95.1263,Clean
45.5987,-68.6074,Excluded
36.4154,-109.9976,Clean
40.1853,-109.0604,Clean
47.3695,-93.8787,Clean
38.0436,-79.9062,Clean
31.4180,-88.3611,Clean
34.3727,-83.6445,Clean
32.9743,-107.0341,Clean
34.0104,-92.6630,Excluded
34.1698,-81.7976,Clean
43.7767,-76.0267,Excluded
31.3613,-96.1670,Clean
43.1732,-70.6518,Clean
41.5500,-79.6766,Clean
34.0983,-93.5214,Excluded
33.7200,-81.0094,Clean
37.3162,-82.0802,Clean
47.9593,-93.7799,Clean
45.3326,-92.0867,Clean
33.4353,-99.1146,Clean
35.3923,-87.4556,Excluded
46.3170,-90.8244,Clean
37.3607,-78.8779,Clean
37.3986,-77.1883,Clean
34.2315,-93.8237,Clean
32.9026,-84.4146,Clean
36.4115,-82.1594,Clean
32.8817,-93.2984,Excluded
31.9064,-88.3537,Excluded
34.8062,-81.4004,Clean
34.7190,-86.2254,Excluded
46.0229,-83.6817,Clean
30.2815,-93.8681,Clean
48.6903,-120.0294,Clean
30.8462,-83.5565,Excluded
30.5056,-95.7984,Clean
41.6623,-71.9063,Excluded
45.9651,-110.3502,Clean
30.9941,-98.6662,Clean
37.0361,-96.9786,Clean
46.5646,-88.9016,Clean
34.3789,-91.1002,Clean
30.8373,-84.9252,Excluded
46.2075,-85.0599,Clean
36.8209,-78.7884,Clean
35.1790,-84.5188,Clean
35.7379,-111.8280,Clean
34.7953,-90.0995,Clean
33.7390,-82.6605,Clean
37.1562,-119.2133,Clean
44.5570,-72.3880,Clean
46.6973,-89.1244,Clean
43.1985,-83.7193,Clean
30.8227,-87.6871,Clean
32.3223,-82.9800,Excluded
40.4228,-82.0969,Clean
39.8060,-74.6432,Clean
31.0780,-85.6636,Clean
38.4706,-83.3477,Clean
34.5494,-85.4570,Clean
34.6746,-95.1826,Excluded
38.9498,-115.2926,Clean
38.2776,-112.4055,Clean
38.0597,-84.3725,Clean
47.9128,-89.7925,Clean
38.7090,-82.3301,Clean
39.8056,-74.3767,Clean
33.6861,-87.5477,Clean
38.8119,-95.5128,Clean
40.9155,-79.7151,Clean
42.9051,-72.9675,Clean
45.1466,-89.5905,Clean
38.0492,-120.7810,Clean
29.4254,-99.4476,Clean
34.5632,-92.4763,Clean
29.7480,-83.2798,Clean
41.1022,-124.1085,Excluded
34.7904,-82.6320,Clean
42.3933,-84.0517,Clean
30.7698,-99.4179,Clean
34.7497,-83.3168,Clean
29.9861,-84.6397,Clean
39.8709,-82.4480,Clean
34.7200,-95.9236,Clean
41.5531,-111.4800,Clean
39.0014,-111.5964,Clean
43.1526,-72.9905,Clean
36.0209,-76.7708,Clean
37.8521,-81.0318,Clean
32.4014,-89.7722,Clean
34.2363,-81.1122,Clean
38.8626,-79.5838,Clean
36.0526,-84.0340,Clean
47.4171,-95.7748,Clean
37.1041,-83.5456,Clean
33.2726,-86.6579,Excluded
31.5913,-83.8346,Excluded
37.3446,-107.1958,Clean
38.9293,-79.4034,Clean
33.8343,-85.5016,Clean
37.4656,-93.5571,Excluded
34.5178,-88.1597,Clean
29.9325,-96.0497,Clean
32.4928,-104.2541,Clean
33.4036,-91.9506,Clean
33.2258,-108.0448,Clean
30.8224,-82.9165,Excluded
43.4855,-123.3635,Clean
41.8133,-94.6405,Clean
46.3169,-91.3407,Clean
38.5575,-108.6472,Clean
38.0282,-77.0407,Clean
42.2073,-74.6973,Clean
44.1879,-74.2940,Clean
33.7561,-93.3818,Clean
47.7203,-93.4078,Clean
45.4684,-89.3430,Excluded
40.9124,-77.5588,Clean
36.9137,-105.2815,Clean
48.2818,-92.7357,Clean
47.5011,-123.4642,Clean
42.7513,-123.0970,Clean
37.0120,-108.0811,Clean
45.2210,-69.5848,Clean
35.1267,-85.1070,Clean
44.0279,-84.2517,Clean
37.7625,-82.2320,Clean
34.5597,-89.1937,Clean
32.8151,-83.2567,Clean
44.8167,-70.0989,Clean
47.0871,-69.3708,Clean
30.6341,-92.9522,Clean
46.2161,-93.9702,Clean
41.5875,-80.6856,Clean
32.3898,-90.6525,Excluded
46.8015,-89.0303,Clean
49.3054,-95.1038,Clean
33.6554,-85.4500,Clean
47.7641,-116.2783,Clean
33.2103,-94.8499,Clean
37.9344,-108.8986,Clean
41.7384,-123.5318,Clean
33.2075,-87.8170,Excluded
33.5787,-86.4456,Excluded
40.1974,-80.2538,Clean
46.5448,-92.6771,Clean
46.3777,-92.4241,Excluded
36.0268,-80.6666,Clean
37.4030,-112.0214,Clean
45.8493,-91.0636,Clean
44.7368,-118.0236,Clean
45.9215,-121.9457,Excluded
37.5777,-113.5305,Clean
45.3062,-114.2475,Clean
27.4624,-98.0746,Clean
43.3473,-123.1649,Excluded
34.5982,-93.9450,Clean
37.3797,-88.9472,Clean
35.7942,-79.2277,Excluded
34.0765,-87.7222,Clean
47.0600,-93.7039,Clean
33.6247,-93.0758,Clean
32.8918,-84.8406,Excluded
40.2425,-106.1123,Clean
33.0451,-90.2962,Clean
37.8575,-80.6221,Clean
38.9251,-90.1231,Clean
48.1263,-93.2610,Clean
38.1752,-79.4826,Clean
43.1965,-74.5388,Clean
40.4495,-85.1145,Clean
32.9158,-90.7282,Clean
31.5494,-94.9752,Excluded
46.1007,-87.6098,Clean
45.7153,-90.0833,Clean
46.0128,-90.6616,Excluded
46.5510,-94.8527,Clean
37.7633,-112.3674,Clean
30.6236,-90.0424,Excluded
46.1274,-87.7976,Clean
44.8874,-72.3399,Clean
41.4257,-71.6813,Clean
47.6512,-120.9146,Excluded
47.2495,-95.0828,Clean
41.5746,-71.5449,Clean
30.6313,-93.8101,Clean
37.4894,-78.2256,Clean
46.8073,-69.1426,Excluded
36.5759,-82.1120,Excluded
36.1467,-96.4394,Clean
37.0651,-83.4364,Clean
36.2249,-82.1170,Clean
44.1829,-70.5068,Clean
34.5333,-86.6008,Clean
34.5995,-83.8974,Clean
31.8255,-82.3467,Clean
44.8401,-116.2441,Clean
37.3941,-87.8991,Clean
41.3789,-97.9846,Clean
41.6728,-122.7097,Clean
39.1947,-106.9143,Clean
46.3968,-123.6615,Clean
37.0007,-80.6450,Clean
36.1362,-106.7753,Clean
31.1620,-88.4277,Clean
39.5073,-107.3325,Clean
45.4257,-121.8386,Clean
30.2951,-85.9095,Clean
41.4807,-87.6628,Clean
45.3346,-91.4986,Clean
42.7612,-106.2851,Excluded
30.7177,-94.5344,Clean
39.1150,-109.7926,Clean
42.3857,-75.0680,Clean
45.3404,-90.3460,Excluded
34.0509,-80.5599,Excluded
48.5969,-94.0690,Clean
45.2989,-90.0058,Clean
35.5012,-87.8365,Excluded
33.8315,-91.6330,Clean
37.3319,-89.8455,Excluded
42.6669,-72.9528,Clean
42.5846,-104.4948,Clean
39.7214,-79.7018,Clean
40.3940,-76.4500,Clean
38.2555,-75.3550,Clean
41.8484,-78.8360,Clean
37.2086,-83.1459,Clean
43.5871,-74.3858,Clean
32.9092,-87.2499,Clean
43.8605,-74.0122,Clean
47.4855,-92.7157,Clean
30.8401,-81.8585,Clean
32.7578,-106.4470,Clean
46.5722,-69.9689,Clean
45.3281,-90.5590,Clean
42.8493,-85.5473,Excluded
34.7613,-93.5138,Clean
33.1675,-88.2888,Clean
44.0107,-72.0019,Clean
48.0245,-91.4343,Clean
33.1586,-84.5744,Clean
31.7652,-94.7187,Clean
34.4396,-86.2882,Clean
28.8867,-82.5617,Clean
45.3191,-89.5486,Clean
40.7383,-105.4725,Clean
30.0635,-83.5144,Excluded
36.1903,-80.9923,Excluded
47.7901,-114.7924,Clean
47.2381,-68.0620,Clean
34.0625,-92.2526,Excluded
35.4241,-104.0658,Clean
42.8606,-110.9372,Clean
35.1728,-87.0846,Clean
47.8553,-93.6962,Clean
39.9178,-78.2248,Clean
43.1054,-88.2240,Clean
44.9283,-116.3105,Excluded
34.2592,-80.8107,Clean
43.6228,-85.0305,Clean
38.6459,-81.2875,Clean
43.1219,-73.4602,Clean
35.1324,-83.0001,Clean
42.9977,-123.1855,Clean
45.1861,-88.1057,Clean
43.5444,-86.2427,Clean
31.1731,-85.9195,Clean
46.1323,-88.1309,Clean
31.8129,-82.7766,Clean
43.4523,-74.4125,Clean
48.0428,-94.8248,Clean
37.6374,-90.9980,Clean
46.0091,-111.0611,Clean
37.7237,-90.1127,Clean
31.9658,-90.0636,Clean
36.4966,-94.1597,Clean
47.2737,-123.9152,Clean
33.0397,-81.0013,Excluded
46.2710,-96.0994,Clean
44.0180,-73.6088,Clean
46.2701,-89.1001,Clean
43.5985,-88.1099,Clean
40.1860,-123.4135,Clean
44.0253,-118.6604,Clean
33.6824,-83.9036,Excluded
30.8895,-85.4082,Excluded
33.6599,-86.4879,Clean
29.2598,-81.6876,Clean
34.8180,-84.5786,Clean
31.1311,-91.2311,Clean
33.8761,-91.9825,Clean
33.6825,-94.7560,Clean
35.9392,-78.0360,Clean
41.6031,-93.6767,Excluded
48.6782,-120.1548,Clean
36.5738,-107.3483,Clean
31.2977,-89.4518,Clean
39.7171,-89.6842,Clean
36.8978,-83.5938,Clean
34.0771,-85.6811,Clean
39.9295,-120.0938,Clean
44.1822,-90.7624,Clean
34.0609,-88.8324,Excluded
33.6284,-86.5566,Clean
41.0602,-75.4847,Clean
39.0276,-83.1665,Excluded
41.9625,-120.5026,Clean
35.7961,-83.6134,Clean
27.3773,-81.7907,Clean
28.5039,-81.8690,Clean
45.6995,-123.4539,Clean
34.7396,-112.8585,Clean
40.4539,-76.7239,Clean
43.1159,-122.7904,Clean
32.5124,-94.4348,Excluded
43.7621,-84.2065,Clean
32.2065,-84.5326,Excluded
33.7908,-91.8456,Excluded
41.3878,-79.2628,Excluded
46.1014,-90.1597,Clean
37.0004,-80.4343,Clean
44.5706,-84.4054,Excluded
46.6147,-92.8514,Excluded
47.1809,-121.3465,Clean
48.4907,-92.7920,Clean
42.4166,-120.1784,Excluded
39.1574,-86.0238,Clean
46.4276,-90.4650,Clean
36.5887,-93.7308,Clean
33.1238,-90.8852,Clean
44.7866,-72.3348,Clean
30.9674,-87.8979,Clean
30.1875,-82.2399,Clean
39.3417,-77.8151,Clean
45.8618,-117.9528,Clean
30.2702,-94.0566,Clean
32.6601,-90.4770,Excluded
30.8535,-84.1900,Clean
46.6154,-123.3326,Clean
33.3892,-79.7439,Excluded
39.2675,-105.0009,Excluded
37.4582,-76.9835,Excluded
48.0517,-113.5510,Clean
37.7558,-77.0244,Clean
48.0170,-93.9755,Clean
40.3508,-124.0983,Clean
30.6697,-82.1434,Clean
43.8714,-123.2000,Clean
43.4603,-122.6206,Clean
30.6740,-95.8122,Clean
47.1678,-88.6035,Clean
32.3792,-83.7845,Clean
47.8184,-92.4722,Clean
35.8187,-81.0779,Excluded
39.4913,-79.7243,Clean
33.9954,-82.6355,Clean
30.4166,-82.4475,Excluded
36.8173,-112.1789,Clean
38.9994,-86.4410,Clean
30.3895,-98.8535,Excluded
38.9308,-85.1320,Clean
44.6613,-110.3663,Clean
32.6898,-95.2264,Clean
32.3479,-82.6194,Clean
42.8508,-123.1063,Clean
42.7919,-124.0721,Excluded
47.7215,-94.8451,Clean
34.7457,-80.9623,Excluded
38.0349,-76.7376,Clean
37.9360,-83.2739,Excluded
45.7551,-113.6961,Clean
37.5077,-108.2865,Clean
45.3321,-70.9553,Clean
38.7290,-78.4693,Clean
33.1438,-108.4839,Clean
45.5481,-90.3361,Clean
31.9909,-88.2002,Clean
33.1251,-94.2731,Clean
30.3717,-94.1836,Clean
48.6903,-120.9166,Clean
34.8546,-94.2076,Clean
39.7763,-80.7517,Clean
32.2043,-94.6650,Excluded
31.1183,-82.0932,Clean
41.9557,-77.1833,Excluded
41.3277,-74.1061,Clean
46.8928,-89.2638,Clean
40.5404,-120.9976,Excluded
46.1887,-86.6413,Excluded
46.5007,-85.8277,Clean
32.4854,-90.5869,Clean
48.2230,-93.4807,Clean
39.9638,-120.9007,Clean
30.3238,-98.6825,Clean
43.8979,-119.2551,Clean
34.6864,-80.2547,Excluded
46.2671,-90.8614,Clean
35.2591,-77.2157,Clean
38.3441,-80.9351,Clean
41.0385,-77.8478,Clean
39.9334,-109.3514,Clean
43.3634,-85.9433,Clean
31.7161,-96.0203,Clean
40.4061,-90.7332,Clean
38.0995,-113.6233,Clean
37.0393,-81.9589,Clean
32.9308,-81.3501,Excluded
32.0462,-85.8238,Clean
32.2091,-82.5109,Clean
31.2728,-92.8090,Clean
42.9207,-91.1402,Clean
31.3321,-89.9019,Clean
32.1324,-89.5977,Clean
35.0166,-85.0805,Clean
35.3777,-86.5581,Excluded
35.1674,-109.0498,Excluded
48.3418,-92.8846,Clean
44.9142,-83.8595,Clean
46.2270,-87.3589,Clean
33.8487,-79.4916,Clean
45.6740,-87.8572,Clean
33.5327,-82.4500,Excluded
31.5821,-92.7327,Excluded
44.6722,-92.0974,Clean
46.3055,-89.2156,Clean
38.8818,-78.1711,Clean
46.5030,-93.4956,Clean
43.8510,-70.9673,Clean
46.3459,-92.3573,Clean
33.3410,-85.3558,Clean
35.3201,-91.1050,Clean
39.9296,-83.7182,Clean
43.7234,-75.0402,Clean
27.5447,-81.2209,Clean
44.9828,-117.5156,Clean
45.9553,-123.5274,Clean
45.4265,-116.1759,Clean
45.9810,-90.4784,Clean
48.6521,-97.8714,Clean
48.0241,-92.5175,Clean
33.8344,-83.1450,Excluded
45.8605,-115.2637,Clean
34.5166,-79.9115,Excluded
46.3889,-88.8963,Clean
42.7430,-124.2420,Clean
39.5301,-90.2711,Excluded
35.9965,-85.3160,Excluded
45.9253,-69.6969,Clean
44.7518,-120.5231,Clean
38.6186,-105.6890,Clean
33.3877,-80.9037,Excluded
30.3732,-85.6456,Clean
35.2171,-85.2085,Clean
41.4411,-113.1617,Clean
44.6050,-70.0675,Excluded
41.7127,-73.3517,Clean
36.1284,-85.4674,Clean
34.1095,-94.9644,Excluded
43.7773,-109.2623,Excluded
34.4231,-112.1929,Clean
45.8394,-86.7923,Clean
43.7809,-119.5303,Clean
31.7200,-85.0500,Clean
45.1877,-91.2580,Excluded
28.5789,-99.6844,Clean
39.6370,-77.4505,Clean
48.6036,-95.2498,Clean
31.0707,-101.8177,Clean
44.4207,-74.7688,Clean
48.0109,-90.3928,Clean
34.6051,-95.9483,Clean
31.0788,-81.6768,Clean
32.1229,-86.8817,Excluded
32.6182,-89.3657,Excluded
35.7390,-92.1424,Excluded
39.9551,-87.0812,Clean
45.4658,-106.0271,Clean
35.0204,-90.7433,Clean
47.2558,-95.1713,Clean
44.6488,-74.9005,Clean
37.2759,-92.7565,Clean
47.3594,-88.1071,Clean
48.6954,-118.6865,Clean
30.4087,-82.1074,Clean
41.1449,-106.3745,Clean
42.5903,-121.1336,Clean
33.2147,-89.0017,Clean
32.4497,-88.9944,Clean
35.6969,-77.7089,Excluded
36.5502,-77.9041,Excluded
35.9452,-85.6819,Excluded
37.8355,-93.4629,Clean
45.8069,-67.8641,Excluded
38.2555,-75.3550,Clean
34.3872,-110.6744,Clean
44.2298,-119.5795,Clean
47.3767,-123.6791,Clean
45.2987,-114.0676,Clean
32.3408,-83.8702,Clean
37.7788,-92.8415,Excluded
39.3159,-122.9787,Clean
47.2182,-69.2340,Excluded
42.0409,-80.1684,Clean
46.0857,-87.8865,Clean
41.1398,-80.5698,Clean
43.7266,-85.6229,Clean
33.0683,-95.2242,Excluded
32.2246,-84.3560,Excluded
39.7596,-78.1445,Clean
48.5585,-94.3323,Clean
41.6148,-78.9249,Clean
41.2201,-76.0769,Excluded
39.5990,-96.5847,Clean
31.2541,-83.8930,Excluded
34.9334,-89.5795,Clean
33.7925,-81.4531,Clean
33.0121,-91.7954,Clean
36.0946,-105.4906,Clean
42.6254,-77.2746,Excluded
39.1755,-108.1711,Clean
44.3300,-72.9086,Clean
46.0751,-84.5902,Clean
33.9926,-81.5191,Clean
46.1596,-69.7363,Clean
43.5580,-89.8484,Excluded
45.0608,-68.8379,Clean
43.4421,-110.0067,Clean
43.8588,-118.7373,Clean
45.6647,-68.5900,Clean
32.1079,-90.5768,Clean
46.5751,-93.7933,Clean
32.0983,-100.3369,Clean
44.8669,-70.5641,Clean
44.4989,-123.5828,Clean
45.2060,-123.6978,Clean
47.3559,-116.4717,Clean
48.5449,-114.4267,Clean
33.0532,-82.1731,Clean
44.3374,-84.0370,Clean
40.8323,-93.0448,Clean
31.5062,-101.6053,Clean
46.1999,-90.5267,Clean
37.4325,-83.2019,Clean
43.8671,-119.2491,Clean
42.9525,-89.3458,Clean
45.1262,-90.3560,Clean
33.4797,-85.6157,Clean
33.3945,-83.9884,Clean
32.2944,-88.3612,Clean
40.9086,-109.2800,Clean
38.6246,-78.3103,Clean
35.3744,-81.6500,Excluded
43.9550,-122.3166,Clean
34.1064,-82.2446,Excluded
33.9097,-94.6309,Excluded
39.1322,-123.2788,Clean
33.1059,-93.9440,Clean
44.7921,-89.7602,Clean
43.2954,-76.7119,Clean
37.0821,-94.3204,Clean
30.7813,-93.4652,Excluded
43.5044,-114.5296,Clean
39.0244,-109.8439,Clean
43.6477,-121.0966,Clean
45.5734,-69.0619,Clean
37.0876,-92.3346,Clean
38.3640,-85.1933,Clean
39.8997,-91.8681,Clean
29.9170,-84.9950,Clean
46.0218,-84.4121,Clean
36.6804,-96.1335,Excluded
35.1670,-85.7369,Clean
28.5903,-81.2599,Clean
31.7286,-86.7683,Excluded
31.6172,-91.4720,Clean
45.5871,-69.2022,Clean
43.6079,-124.1886,Clean
35.9386,-84.9237,Excluded
34.8579,-82.0968,Clean
48.2094,-93.1140,Clean
35.9129,-88.5662,Clean
42.9074,-124.2769,Excluded
38.1081,-80.5521,Clean
38.2146,-119.8196,Clean
45.3186,-118.4532,Excluded
37.0848,-90.7537,Clean
34.5632,-111.5489,Clean
31.5006,-94.5735,Clean
38.9013,-80.0397,Clean
42.0976,-71.7256,Clean
34.7981,-86.1720,Excluded
46.0369,-113.1315,Clean
35.0040,-89.0498,Clean
36.1115,-94.3666,Clean
36.0231,-82.5047,Clean
40.8510,-121.9707,Clean
34.9023,-83.6749,Clean
34.7686,-82.6909,Clean
32.5808,-84.3599,Clean
48.9007,-118.0331,Clean
48.4029,-97.1566,Clean
44.0919,-85.2357,Clean
35.5497,-93.1157,Clean
38.8308,-85.8681,Clean
45.2301,-122.0601,Clean
46.4751,-123.4346,Clean
37.1751,-80.6857,Clean
45.4046,-67.5863,Clean
38.5421,-108.1906,Clean
30.7599,-101.7159,Clean
36.2311,-79.5835,Clean
46.3192,-84.4054,Clean
36.1660,-81.8428,Excluded
33.8901,-79.1487,Excluded
29.0824,-82.3283,Clean
34.0213,-78.6278,Excluded
45.1017,-69.4213,Clean
34.6877,-94.1135,Clean
31.4194,-88.0977,Excluded
38.2804,-80.3622,Clean
34.0968,-94.2479,Excluded
32.2066,-87.3102,Excluded
45.8321,-117.8212,Clean
48.4629,-93.2759,Clean
37.3561,-80.7825,Clean
33.0117,-89.4215,Excluded
43.6750,-72.2348,Clean
46.6313,-121.2083,Clean
42.7460,-86.1011,Clean
38.3773,-92.8149,Clean
47.1237,-120.8082,Clean
40.6459,-112.1884,Clean
46.4282,-93.6983,Clean
33.3524,-110.9962,Clean
34.3779,-89.8032,Clean
35.1004,-83.7079,Clean
32.6982,-108.5477,Clean
35.3126,-84.0459,Clean
45.1406,-70.2524,Clean
38.5897,-119.7006,Clean
40.0857,-92.6175,Clean
41.8057,-85.9120,Clean
40.0256,-120.8606,Clean
33.9737,-82.6739,Clean
41.9070,-76.5568,Clean
42.1553,-73.2690,Clean
38.6585,-82.6102,Clean
39.5666,-107.2934,Clean
48.1002,-92.2835,Clean
45.2498,-117.0335,Clean
39.6944,-106.4613,Clean
38.4003,-78.1178,Clean
34.7013,-110.5085,Clean
38.1900,-78.7298,Clean
46.0249,-87.3767,Clean
35.4047,-108.8019,Clean
40.5971,-82.2328,Clean
45.8439,-117.0841,Clean
40.5985,-79.9805,Clean
47.7924,-120.3661,Clean
47.5087,-113.5866,Clean
41.2194,-75.5851,Clean
41.2347,-78.4948,Clean
46.1148,-115.5443,Clean
48.4259,-96.3299,Clean
31.4571,-84.5095,Excluded
47.6532,-93.3049,Clean
34.8052,-89.3636,Clean
47.0212,-113.0925,Clean
40.5592,-121.3729,Clean
33.3076,-97.9129,Clean
48.4560,-114.2222,Clean
41.1407,-77.6083,Clean
38.2310,-90.7362,Clean
39.3838,-109.4346,Clean
45.6419,-90.9771,Clean
34.1407,-92.7694,Clean
38.5208,-85.2944,Clean
26.0579,-81.5464,Clean
45.2705,-90.5914,Clean
45.8564,-87.7126,Clean
35.8349,-81.0103,Clean
31.9750,-89.9559,Excluded
43.3805,-72.8577,Clean
34.5186,-85.1071,Clean
42.2005,-122.5154,Clean
33.1319,-90.4689,Clean
43.9603,-114.4526,Clean
46.7269,-68.5786,Clean
45.9175,-116.9305,Clean
34.5103,-109.0921,Clean
34.6716,-80.2161,Excluded
27.1241,-81.3995,Excluded
44.7430,-69.5974,Excluded
43.2668,-85.2934,Excluded
47.3869,-92.3286,Clean
35.9240,-84.1849,Clean
44.6977,-91.5658,Clean
35.3553,-80.4775,Clean
33.7058,-82.8904,Excluded
47.0100,-68.7068,Clean
38.8693,-80.3441,Clean
34.1583,-106.3529,Clean
37.8026,-94.2766,Excluded
48.3046,-116.0633,Clean
45.3319,-84.4368,Clean
43.2413,-123.8057,Excluded
44.1801,-103.3801,Excluded
44.0794,-72.9238,Clean
45.2000,-67.5227,Clean
39.1869,-92.0540,Clean
46.7613,-109.2296,Clean
33.8812,-98.9536,Excluded
34.6396,-112.9089,Clean
31.6802,-109.7904,Clean
36.5078,-77.5193,Clean
30.5571,-91.7362,Excluded
36.3311,-85.1015,Clean
36.3882,-91.5879,Clean
47.3976,-121.6213,Clean
35.9292,-82.6203,Clean
37.0208,-91.1945,Clean
45.6953,-117.4813,Excluded
38.0596,-91.5556,Clean
37.6055,-79.4697,Clean
32.9994,-108.0620,Clean
44.0670,-110.3589,Clean
44.9433,-118.9788,Clean
43.7169,-84.3462,Clean
37.0168,-87.5767,Clean
42.0795,-112.8687,Clean
34.8314,-89.2523,Clean
31.0203,-93.0068,Clean
39.9986,-120.2305,Clean
48.5028,-117.4788,Clean
37.7828,-83.9774,Clean
30.0062,-103.5656,Excluded
36.6973,-82.6690,Clean
30.7475,-93.0786,Clean
41.1184,-72.3617,Clean
44.9769,-118.5521,Clean
31.5483,-91.1169,Clean
38.3390,-119.8521,Clean
30.5358,-87.8167,Clean
32.8106,-84.8953,Clean
33.1384,-83.2434,Excluded
47.8769,-120.7255,Clean
46.7819,-95.5662,Clean
46.1594,-85.2095,Clean
45.0737,-83.7981,Excluded
40.3094,-111.3754,Clean
31.1332,-89.2512,Clean
43.9501,-114.2551,Clean
44.5136,-84.5551,Excluded
44.1808,-71.1226,Excluded
41.6255,-72.2316,Clean
44.0010,-88.2478,Clean
45.1156,-89.0290,Clean
42.7172,-121.4572,Clean
45.1216,-68.2955,Clean
35.3289,-95.7704,Clean
44.9422,-73.4663,Clean
37.5136,-81.5326,Clean
33.4343,-98.4373,Clean
33.2478,-83.4513,Clean
38.6103,-90.8647,Clean
40.8723,-109.5198,Clean
33.1696,-84.3496,Clean
41.9890,-72.0013,Clean
32.9710,-84.6561,Excluded
43.6136,-103.5342,Clean
45.8879,-87.4515,Excluded
30.7524,-100.8990,Clean
38.7829,-114.8188,Clean
31.6905,-87.2352,Clean
34.5316,-81.4046,Clean
36.0146,-90.5700,Clean
38.9286,-115.3297,Clean
29.2435,-81.8728,Clean
35.9266,-78.9799,Clean
48.5037,-117.5218,Clean
44.6828,-88.8811,Excluded
42.4046,-83.9036,Excluded
46.3159,-89.9958,Clean
28.1448,-82.1367,Clean
33.9803,-95.8646,Clean
44.3470,-85.2455,Clean
37.7509,-119.5198,Clean
38.9033,-79.7505,Clean
36.1120,-78.0927,Clean
45.1700,-69.1153,Clean
45.2477,-68.8928,Excluded
45.3331,-67.8892,Excluded
46.0933,-123.3176,Clean
45.0223,-111.1925,Clean
43.8999,-119.3876,Clean
47.9880,-91.1592,Clean
33.9778,-84.7521,Clean
31.3781,-85.3565,Clean
38.9747,-106.2688,Clean
41.9794,-75.4552,Clean
42.9221,-122.6925,Clean
44.4387,-121.4889,Clean
29.8583,-81.3799,Clean
43.3548,-72.6907,Clean
35.9297,-80.0794,Clean
37.2825,-90.2506,Clean
33.2384,-81.8552,Clean
41.7828,-80.5810,Excluded
39.3320,-74.9689,Clean
38.7427,-75.1412,Clean
36.8038,-80.9889,Clean
41.4614,-81.8794,Clean
31.4227,-89.4439,Excluded
35.8605,-109.0025,Clean
41.8361,-78.4452,Clean
45.7102,-123.7381,Clean
33.6541,-80.0509,Clean
39.3926,-85.2225,Excluded
42.0557,-123.9281,Clean
43.3826,-121.5801,Clean
44.5848,-89.3775,Excluded
31.4600,-88.8421,Clean
45.8832,-94.1363,Clean
43.9749,-73.8392,Clean
30.1463,-83.7102,Clean
48.6910,-114.8968,Clean
31.0349,-96.2445,Clean
45.5871,-91.3537,Clean
43.1502,-74.0877,Clean
39.1587,-86.1400,Clean
48.9311,-115.7657,Clean
37.1754,-91.4991,Clean
39.7871,-74.7940,Clean
35.1778,-84.3647,Excluded
47.0654,-69.1185,Clean
48.3743,-119.1978,Clean
27.6892,-81.3774,Clean
42.9995,-122.5692,Clean
31.1523,-88.3527,Clean
48.1468,-95.2746,Clean
32.8440,-82.4647,Clean
37.6644,-78.4560,Excluded
37.3122,-111.7354,Clean
37.4585,-86.3410,Clean
47.6165,-93.6734,Clean
40.8920,-121.5110,Clean
35.2034,-86.8515,Clean
44.5518,-70.2364,Clean
45.4996,-68.9449,Excluded
41.3945,-71.6839,Clean
36.4277,-91.8610,Excluded
47.2374,-88.5518,Excluded
39.8645,-75.9946,Clean
42.8402,-121.6191,Excluded
32.6198,-89.6147,Clean
34.1936,-100.4218,Clean
33.5713,-81.3442,Clean
47.1377,-91.9406,Clean
38.8325,-121.2289,Clean
38.0365,-77.6144,Clean
46.8454,-95.4561,Clean
48.4466,-119.9275,Clean
35.7518,-91.8952,Clean
41.0255,-79.6546,Clean
34.0656,-82.3903,Clean
34.3200,-86.7153,Clean
36.1705,-96.0729,Clean
46.2367,-90.8516,Clean
