CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,SPCD,SPGRPCD,STOCKING,TREECOUNT,TOTAGE,CREATED_DATE,MODIFIED_DATE,TREECOUNT_CALC,TPA_UNADJ,CYCLE,SUBCYCLE,DAMAGE_AGENT_CD1_SRS,PCT_AFFECTED_DAMAGE_AGENT1_SRS,DAMAGE_AGENT_CD2_SRS,PCT_AFFECTED_DAMAGE_AGENT2_SRS,DAMAGE_AGENT_CD3_SRS,PCT_AFFECTED_DAMAGE_AGENT3_SRS,AGECD_RMRS,COUNTCHKCD_RMRS,SPCD_ID_CD
66089111010538,59778639010538,2004,34,1,33,461,2,1,591.0,42,0.0005,1,,2007-02-07 07:26:50,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66089015010538,59778533010538,2004,34,1,33,479,2,1,409.0,29,0.001,2,,2007-02-07 07:26:48,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66089013010538,59778533010538,2004,34,1,33,479,2,1,591.0,42,0.0007,1,,2007-02-07 07:26:48,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66089009010538,59778533010538,2004,34,1,33,479,2,1,833.0,26,0.001,2,,2007-02-07 07:26:47,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66089011010538,59778533010538,2004,34,1,33,479,2,1,837.0,28,0.0005,1,,2007-02-07 07:26:48,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66089021010538,59778533010538,2004,34,1,33,479,4,1,126.0,3,0.0005,1,,2007-02-07 07:26:49,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66089017010538,59778533010538,2004,34,1,33,479,4,1,491.0,42,0.0013,2,,2007-02-07 07:26:48,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66089019010538,59778533010538,2004,34,1,33,479,4,1,802.0,25,0.0005,1,,2007-02-07 07:26:49,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66089249010538,59778779010538,2004,34,1,35,499,2,1,541.0,36,0.0244,10,,2007-02-07 07:26:52,2025-06-02 12:57:44,10.0,749.652825,5,1,,,,,,,,,
66089659010538,59779196010538,2004,34,1,37,129,1,1,318.0,31,0.003,21,,2007-02-07 07:26:58,2025-06-02 12:57:44,21.0,1574.270931,5,1,,,,,,,,,
66089665010538,59779196010538,2004,34,1,37,129,1,1,356.0,43,0.001,2,,2007-02-07 07:26:58,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66089663010538,59779196010538,2004,34,1,37,129,1,1,403.0,29,0.0012,3,,2007-02-07 07:26:58,2025-06-02 12:57:44,3.0,224.895847,5,1,,,,,,,,,
66089669010538,59779196010538,2004,34,1,37,129,1,1,541.0,36,0.0024,1,,2007-02-07 07:26:59,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66089661010538,59779196010538,2004,34,1,37,129,1,1,833.0,26,0.0012,3,,2007-02-07 07:26:58,2025-06-02 12:57:44,3.0,224.895847,5,1,,,,,,,,,
66089667010538,59779196010538,2004,34,1,37,129,1,1,931.0,41,0.0004,1,,2007-02-07 07:26:59,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66089673010538,59779196010538,2004,34,1,37,129,2,1,318.0,31,0.0007,5,,2007-02-07 07:26:59,2025-06-02 12:57:44,5.0,374.826412,5,1,,,,,,,,,
66089679010538,59779196010538,2004,34,1,37,129,2,1,356.0,43,0.0005,1,,2007-02-07 07:27:00,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66089675010538,59779196010538,2004,34,1,37,129,2,1,403.0,29,0.0004,1,,2007-02-07 07:26:59,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66089677010538,59779196010538,2004,34,1,37,129,2,1,802.0,25,0.0004,1,,2007-02-07 07:27:00,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66089671010538,59779196010538,2004,34,1,37,129,2,1,833.0,26,0.0028,7,,2007-02-07 07:26:59,2025-06-02 12:57:44,7.0,524.756977,5,1,,,,,,,,,
66089681010538,59779196010538,2004,34,1,37,129,3,1,318.0,31,0.0006,4,,2007-02-07 07:27:00,2025-06-02 12:57:44,4.0,299.86113,5,1,,,,,,,,,
