species_key,source_code_system,source_species_code,scientific_name,common_name,genus,specific_epithet,community_layers,growth_habits,original_bien_query_name,bien_query_scientific_name,bien_query_name,niche_taxon_name,niche_taxon_key,uses_manual_bien_override,manual_bien_override_name,override_decision,override_confidence,override_review_status,bien_range_available,range_lookup_status,range_match_status,needs_range_review,range_review_reason,range_lookup_error,source_tables,states_present,n_states,n_plot_visits,n_conditions,n_source_rows,abundance_total,in_seedlings,in_saplings,in_trees,in_shrubs,in_forbs,in_graminoids,in_p2veg_tree_layers,is_pseudo_taxon,has_scientific_name,needs_niche,source_scientific_name,recommended_bien_name,override_notes
p2veg:TAOFC,nrcs_plants_symbol,TAOFC,Taraxacum officinale ssp. ceratophorum,common dandelion,Taraxacum,officinale,forb,forb,Taraxacum_officinale_ssp._ceratophorum,Taraxacum officinale ssp. ceratophorum,Taraxacum_officinale_ssp._ceratophorum,Taraxacum officinale ssp. ceratophorum,bien_taxon:taraxacum_officinale_ssp_ceratophorum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;NM;OR;UT,4,6,6,13,78,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TAOFO,nrcs_plants_symbol,TAOFO,Taraxacum officinale ssp. officinale,common dandelion,Taraxacum,officinale,forb,forb,Taraxacum_officinale_ssp._officinale,Taraxacum officinale ssp. officinale,Taraxacum_officinale_ssp._officinale,Taraxacum officinale ssp. officinale,bien_taxon:taraxacum_officinale_ssp_officinale,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT,1,1,1,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TEMY,nrcs_plants_symbol,TEMY,Terminalia myriocarpa,East Indian almond,Terminalia,myriocarpa,p2veg_tree_layer,large_tree,Terminalia_myriocarpa,Terminalia myriocarpa,Terminalia_myriocarpa,Terminalia myriocarpa,bien_taxon:terminalia_myriocarpa,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,1,1,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:TEAXA,nrcs_plants_symbol,TEAXA,Tetradymia axillaris var. axillaris,longspine horsebrush,Tetradymia,axillaris,shrub,shrub_vine,Tetradymia_axillaris_var._axillaris,Tetradymia axillaris var. axillaris,Tetradymia_axillaris_var._axillaris,Tetradymia axillaris var. axillaris,bien_taxon:tetradymia_axillaris_var_axillaris,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,NV,1,1,1,1,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TENU2,nrcs_plants_symbol,TENU2,Tetradymia nuttallii,Nuttall's horsebrush,Tetradymia,nuttallii,shrub,shrub_vine,Tetradymia_nuttallii,Tetradymia nuttallii,Tetradymia_nuttallii,Tetradymia nuttallii,bien_taxon:tetradymia_nuttallii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,UT,1,1,2,2,4.087425,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TEACA2,nrcs_plants_symbol,TEACA2,Tetraneuris acaulis var. acaulis,stemless four-nerve daisy,Tetraneuris,acaulis,forb,forb,Tetraneuris_acaulis_var._acaulis,Tetraneuris acaulis var. acaulis,Tetraneuris_acaulis_var._acaulis,Tetraneuris acaulis var. acaulis,bien_taxon:tetraneuris_acaulis_var_acaulis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;ID;MT;WY,4,4,4,6,59,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TEGR3,nrcs_plants_symbol,TEGR3,Tetraneuris grandiflora,graylocks four-nerve daisy,Tetraneuris,grandiflora,forb,forb,Tetraneuris_grandiflora,Tetraneuris grandiflora,Tetraneuris_grandiflora,Tetraneuris grandiflora,bien_taxon:tetraneuris_grandiflora,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,UT,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TEOA,nrcs_plants_symbol,TEOA,Tetraplasandra oahuensis,'ohe mauka,Tetraplasandra,oahuensis,p2veg_tree_layer,large_tree;seedling_sapling_tree,Tetraplasandra_oahuensis,Tetraplasandra oahuensis,Tetraplasandra_oahuensis,Tetraplasandra oahuensis,bien_taxon:tetraplasandra_oahuensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,2,2,2,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:THFEP2,nrcs_plants_symbol,THFEP2,Thalictrum fendleri var. polycarpum,Fendler's meadow-rue,Thalictrum,fendleri,forb,forb,Thalictrum_fendleri_var._polycarpum,Thalictrum fendleri var. polycarpum,Thalictrum_fendleri_var._polycarpum,Thalictrum fendleri var. polycarpum,bien_taxon:thalictrum_fendleri_var_polycarpum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:THHOH,nrcs_plants_symbol,THHOH,Thelypodium howellii ssp. howellii,Howell's thelypody,Thelypodium,howellii,forb,forb,Thelypodium_howellii_ssp._howellii,Thelypodium howellii ssp. howellii,Thelypodium_howellii_ssp._howellii,Thelypodium howellii ssp. howellii,bien_taxon:thelypodium_howellii_ssp_howellii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR,1,6,6,11,58,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:THCY,nrcs_plants_symbol,THCY,Thelypteris cyatheoides,lacy maiden fern,Thelypteris,cyatheoides,forb,forb,Thelypteris_cyatheoides,Thelypteris cyatheoides,Thelypteris_cyatheoides,Thelypteris cyatheoides,bien_taxon:thelypteris_cyatheoides,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,2,2,8,92.939736,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:THDE4,nrcs_plants_symbol,THDE4,Thelypteris dentata,downy maiden fern,Thelypteris,dentata,forb,forb,Thelypteris_dentata,Thelypteris dentata,Thelypteris_dentata,Thelypteris dentata,bien_taxon:thelypteris_dentata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,6,6,8,56,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:THPA4,nrcs_plants_symbol,THPA4,Thelypteris parasitica,parasitic maiden fern,Thelypteris,parasitica,forb,forb,Thelypteris_parasitica,Thelypteris parasitica,Thelypteris_parasitica,Thelypteris parasitica,bien_taxon:thelypteris_parasitica,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,18,20,35,279.371775,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:THGRO,nrcs_plants_symbol,THGRO,Thermopsis gracilis var. ovata,slender goldenbanner,Thermopsis,gracilis,forb,forb,Thermopsis_gracilis_var._ovata,Thermopsis gracilis var. ovata,Thermopsis_gracilis_var._ovata,Thermopsis gracilis var. ovata,bien_taxon:thermopsis_gracilis_var_ovata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID,1,1,3,3,5.366884,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:THMOH,nrcs_plants_symbol,THMOH,Thermopsis montana var. hitchcockii,mountain goldenbanner,Thermopsis,montana,forb,forb,Thermopsis_montana_var._hitchcockii,Thermopsis montana var. hitchcockii,Thermopsis_montana_var._hitchcockii,Thermopsis montana var. hitchcockii,bien_taxon:thermopsis_montana_var_hitchcockii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WA,1,3,4,9,38.770768,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:THMOM3,nrcs_plants_symbol,THMOM3,Thermopsis montana var. montana,mountain goldenbanner,Thermopsis,montana,forb,forb,Thermopsis_montana_var._montana,Thermopsis montana var. montana,Thermopsis_montana_var._montana,Thermopsis montana var. montana,bien_taxon:thermopsis_montana_var_montana,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AZ;CO;ID;MT;NM;OR,6,12,13,19,130.656152,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TITRT,nrcs_plants_symbol,TITRT,Tiarella trifoliata var. trifoliata,threeleaf foamflower,Tiarella,trifoliata,forb,forb,Tiarella_trifoliata_var._trifoliata,Tiarella trifoliata var. trifoliata,Tiarella_trifoliata_var._trifoliata,Tiarella trifoliata var. trifoliata,bien_taxon:tiarella_trifoliata_var_trifoliata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT;OR;WA,3,44,46,81,685.135305,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TITRU,nrcs_plants_symbol,TITRU,Tiarella trifoliata var. unifoliata,oneleaf foamflower,Tiarella,trifoliata,forb,forb,Tiarella_trifoliata_var._unifoliata,Tiarella trifoliata var. unifoliata,Tiarella_trifoliata_var._unifoliata,Tiarella trifoliata var. unifoliata,bien_taxon:tiarella_trifoliata_var_unifoliata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AK;CA;ID;MT;OR;WA,6,912,976,1655,11869.296912,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TIHE2,nrcs_plants_symbol,TIHE2,Tibouchina herbacea,herbaceous glorytree,Tibouchina,herbacea,forb;shrub,forb;shrub_vine,Tibouchina_herbacea,Tibouchina herbacea,Tibouchina_herbacea,Tibouchina herbacea,bien_taxon:tibouchina_herbacea,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,33,35,67,494.02818,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TOCI,nrcs_plants_symbol,TOCI,Toona ciliata,Australian redcedar,Toona,ciliata,p2veg_tree_layer,large_tree;seedling_sapling_tree,Toona_ciliata,Toona ciliata,Toona_ciliata,Toona ciliata,bien_taxon:toona_ciliata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,7,8,18,340.40088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:TOPAP3,nrcs_plants_symbol,TOPAP3,Torreyochloa pallida var. pauciflora,pale false mannagrass,Torreyochloa,pallida,graminoid,graminoid,Torreyochloa_pallida_var._pauciflora,Torreyochloa pallida var. pauciflora,Torreyochloa_pallida_var._pauciflora,Torreyochloa pallida var. pauciflora,bien_taxon:torreyochloa_pallida_var_pauciflora,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID;OR,2,3,3,3,130,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRCAO,nrcs_plants_symbol,TRCAO,Trautvetteria caroliniensis var. occidentalis,western bugbane,Trautvetteria,caroliniensis,forb,forb,Trautvetteria_caroliniensis_var._occidentalis,Trautvetteria caroliniensis var. occidentalis,Trautvetteria_caroliniensis_var._occidentalis,Trautvetteria caroliniensis var. occidentalis,bien_taxon:trautvetteria_caroliniensis_var_occidentalis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID;OR;WA,3,11,12,20,238,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TROR,nrcs_plants_symbol,TROR,Trema orientalis,Oriental trema,Trema,orientalis,p2veg_tree_layer,large_tree;seedling_sapling_tree,Trema_orientalis,Trema orientalis,Trema_orientalis,Trema orientalis,bien_taxon:trema_orientalis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,8,8,12,222.518161,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:TRDA,nrcs_plants_symbol,TRDA,Trichomanes davallioides,kilau,Trichomanes,davallioides,forb,forb,Trichomanes_davallioides,Trichomanes davallioides,Trichomanes_davallioides,Trichomanes davallioides,bien_taxon:trichomanes_davallioides,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,1,1,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRBOL,nrcs_plants_symbol,TRBOL,Trientalis borealis ssp. latifolia,broadleaf starflower,Trientalis,borealis,forb,forb,Trientalis_borealis_ssp._latifolia,Trientalis borealis ssp. latifolia,Trientalis_borealis_ssp._latifolia,Trientalis borealis ssp. latifolia,bien_taxon:trientalis_borealis_ssp_latifolia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA;ID;OR;WA,4,994,1066,1642,7652.393552,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TREUA,nrcs_plants_symbol,TREUA,Trientalis europaea ssp. arctica,arctic starflower,Trientalis,europaea,forb,forb,Trientalis_europaea_ssp._arctica,Trientalis europaea ssp. arctica,Trientalis_europaea_ssp._arctica,Trientalis europaea ssp. arctica,bien_taxon:trientalis_europaea_ssp_arctica,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AK,1,7,7,7,39,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRBR2,nrcs_plants_symbol,TRBR2,Trifolium brandegeei,Brandegee's clover,Trifolium,brandegeei,forb,forb,Trifolium_brandegeei,Trifolium brandegeei,Trifolium_brandegeei,Trifolium brandegeei,bien_taxon:trifolium_brandegeei,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO,1,6,6,9,70,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRDA2,nrcs_plants_symbol,TRDA2,Trifolium dasyphyllum,alpine clover,Trifolium,dasyphyllum,forb,forb,Trifolium_dasyphyllum,Trifolium dasyphyllum,Trifolium_dasyphyllum,Trifolium dasyphyllum,bien_taxon:trifolium_dasyphyllum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;MT;WY,3,34,34,64,477.623996,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRHA,nrcs_plants_symbol,TRHA,Trifolium haydenii,Hayden's clover,Trifolium,haydenii,forb,forb,Trifolium_haydenii,Trifolium haydenii,Trifolium_haydenii,Trifolium haydenii,bien_taxon:trifolium_haydenii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID;MT;WY,3,10,11,22,201.90032,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRMUL,nrcs_plants_symbol,TRMUL,Trifolium mucronatum ssp. lacerum,spinytooth clover,Trifolium,mucronatum,forb,forb,Trifolium_mucronatum_ssp._lacerum,Trifolium mucronatum ssp. lacerum,Trifolium_mucronatum_ssp._lacerum,Trifolium mucronatum ssp. lacerum,bien_taxon:trifolium_mucronatum_ssp_lacerum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;NM,2,4,4,6,42,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TROW,nrcs_plants_symbol,TROW,Trifolium owyheense,Owyhee clover,Trifolium,owyheense,forb,forb,Trifolium_owyheense,Trifolium owyheense,Trifolium_owyheense,Trifolium owyheense,bien_taxon:trifolium_owyheense,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID,1,1,1,1,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRPA5,nrcs_plants_symbol,TRPA5,Trifolium parryi,Parry's clover,Trifolium,parryi,forb,forb,Trifolium_parryi,Trifolium parryi,Trifolium_parryi,Trifolium parryi,bien_taxon:trifolium_parryi,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;ID;MT;WY,4,16,17,32,288,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRPAM,nrcs_plants_symbol,TRPAM,Trifolium parryi ssp. montanense,Parry's clover,Trifolium,parryi,forb,forb,Trifolium_parryi_ssp._montanense,Trifolium parryi ssp. montanense,Trifolium_parryi_ssp._montanense,Trifolium parryi ssp. montanense,bien_taxon:trifolium_parryi_ssp_montanense,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT,1,3,4,5,41,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRPLP,nrcs_plants_symbol,TRPLP,Trifolium plumosum ssp. plumosum,plumed clover,Trifolium,plumosum,forb,forb,Trifolium_plumosum_ssp._plumosum,Trifolium plumosum ssp. plumosum,Trifolium_plumosum_ssp._plumosum,Trifolium plumosum ssp. plumosum,bien_taxon:trifolium_plumosum_ssp_plumosum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR,1,1,1,4,24,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRSU3,nrcs_plants_symbol,TRSU3,Trifolium subterraneum,subterranean clover,Trifolium,subterraneum,forb,forb,Trifolium_subterraneum,Trifolium subterraneum,Trifolium_subterraneum,Trifolium subterraneum,bien_taxon:trifolium_subterraneum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA;OR,2,4,4,5,39.469051,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TROVO2,nrcs_plants_symbol,TROVO2,Trillium ovatum ssp. ovatum,Pacific trillium,Trillium,ovatum,forb,forb,Trillium_ovatum_ssp._ovatum,Trillium ovatum ssp. ovatum,Trillium_ovatum_ssp._ovatum,Trillium ovatum ssp. ovatum,bien_taxon:trillium_ovatum_ssp_ovatum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID;OR;WA,3,3,3,8,31,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRERE2,nrcs_plants_symbol,TRERE2,Triphysaria eriantha ssp. eriantha,johnny-tuck,Triphysaria,eriantha,forb,forb,Triphysaria_eriantha_ssp._eriantha,Triphysaria eriantha ssp. eriantha,Triphysaria_eriantha_ssp._eriantha,Triphysaria eriantha ssp. eriantha,bien_taxon:triphysaria_eriantha_ssp_eriantha,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,2,2,2,4.135194,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRVEF,nrcs_plants_symbol,TRVEF,Triphysaria versicolor ssp. faucibarbatus,yellowbeak owl's-clover,Triphysaria,versicolor,forb,forb,Triphysaria_versicolor_ssp._faucibarbatus,Triphysaria versicolor ssp. faucibarbatus,Triphysaria_versicolor_ssp._faucibarbatus,Triphysaria versicolor ssp. faucibarbatus,bien_taxon:triphysaria_versicolor_ssp_faucibarbatus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,1,1,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRPE21,nrcs_plants_symbol,TRPE21,Tripleurospermum perforatum,scentless false mayweed,Tripleurospermum,perforatum,forb,forb,Tripleurospermum_perforatum,Tripleurospermum perforatum,Tripleurospermum_perforatum,Tripleurospermum perforatum,bien_taxon:tripleurospermum_perforatum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;MT,2,2,2,2,29,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRCA21,nrcs_plants_symbol,TRCA21,Trisetum canescens,tall trisetum,Trisetum,canescens,graminoid,graminoid,Trisetum_canescens,Trisetum canescens,Trisetum_canescens,Trisetum canescens,bien_taxon:trisetum_canescens,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AK;CA;ID;MT;OR;WA,6,50,54,88,707.897608,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRGL3,nrcs_plants_symbol,TRGL3,Trisetum glomeratum,pili uka,Trisetum,glomeratum,graminoid,graminoid,Trisetum_glomeratum,Trisetum glomeratum,Trisetum_glomeratum,Trisetum glomeratum,bien_taxon:trisetum_glomeratum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,1,1,2,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRWO3,nrcs_plants_symbol,TRWO3,Trisetum wolfii,Wolf's trisetum,Trisetum,wolfii,graminoid,graminoid,Trisetum_wolfii,Trisetum wolfii,Trisetum_wolfii,Trisetum wolfii,bien_taxon:trisetum_wolfii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT;OR,2,3,3,8,90,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRIXS,nrcs_plants_symbol,TRIXS,Triteleia ixioides ssp. scabra,prettyface,Triteleia,ixioides,forb,forb,Triteleia_ixioides_ssp._scabra,Triteleia ixioides ssp. scabra,Triteleia_ixioides_ssp._scabra,Triteleia ixioides ssp. scabra,bien_taxon:triteleia_ixioides_ssp_scabra,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,3,3,6,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TRLAA2,nrcs_plants_symbol,TRLAA2,Trollius laxus ssp. albiflorus,American globeflower,Trollius,laxus,forb,forb,Trollius_laxus_ssp._albiflorus,Trollius laxus ssp. albiflorus,Trollius_laxus_ssp._albiflorus,Trollius laxus ssp. albiflorus,bien_taxon:trollius_laxus_ssp_albiflorus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;ID;MT;WA;WY,5,10,11,13,70.620732,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:URAR,nrcs_plants_symbol,URAR,Urochloa arizonica,Arizona signalgrass,Urochloa,arizonica,graminoid,graminoid,Urochloa_arizonica,Urochloa arizonica,Urochloa_arizonica,Urochloa arizonica,bien_taxon:urochloa_arizonica,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AZ,1,1,1,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:URCI,nrcs_plants_symbol,URCI,Urochloa ciliatissima,fringed signalgrass,Urochloa,ciliatissima,graminoid,graminoid,Urochloa_ciliatissima,Urochloa ciliatissima,Urochloa_ciliatissima,Urochloa ciliatissima,bien_taxon:urochloa_ciliatissima,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,NM,1,1,1,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:URDI5,nrcs_plants_symbol,URDI5,Urochloa distachya,tropical signalgrass,Urochloa,distachya,graminoid,graminoid,Urochloa_distachya,Urochloa distachya,Urochloa_distachya,Urochloa distachya,bien_taxon:urochloa_distachya,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,3,3,6,34,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:URMA3,nrcs_plants_symbol,URMA3,Urochloa maxima,guineagrass,Urochloa,maxima,graminoid,graminoid,Urochloa_maxima,Urochloa maxima,Urochloa_maxima,Urochloa maxima,bien_taxon:urochloa_maxima,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,57,62,160,8220.264795,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:URMU,nrcs_plants_symbol,URMU,Urochloa mutica,para grass,Urochloa,mutica,graminoid,graminoid,Urochloa_mutica,Urochloa mutica,Urochloa_mutica,Urochloa mutica,bien_taxon:urochloa_mutica,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,11,11,22,829.045329,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:URDID,nrcs_plants_symbol,URDID,Urtica dioica ssp. dioica,stinging nettle,Urtica,dioica,forb,forb,Urtica_dioica_ssp._dioica,Urtica dioica ssp. dioica,Urtica_dioica_ssp._dioica,Urtica dioica ssp. dioica,bien_taxon:urtica_dioica_ssp_dioica,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AK;OR;WA,3,11,14,18,78.78152,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
