species_key,source_code_system,source_species_code,scientific_name,common_name,genus,specific_epithet,source_tables,community_layers,growth_habits,states_present,n_states,n_plot_visits,n_conditions,n_source_rows,abundance_total,in_seedlings,in_saplings,in_trees,in_shrubs,in_forbs,in_graminoids,in_p2veg_tree_layers,is_pseudo_taxon,has_scientific_name,needs_niche
p2veg:ERION,nrcs_plants_symbol,ERION,Erioneuron,woollygrass,Erioneuron,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,NM,1,3,3,6,37,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:ERIOP,nrcs_plants_symbol,ERIOP,Eriophorum,cottongrass,Eriophorum,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AK,1,4,4,7,32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:ERIOP2,nrcs_plants_symbol,ERIOP2,Eriophyllum,woolly sunflower,Eriophyllum,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,15,17,32,235.362414,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:ERODI,nrcs_plants_symbol,ERODI,Erodium,stork's bill,Erodium,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,168,181,330,5566.917889,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:ERYNG,nrcs_plants_symbol,ERYNG,Eryngium,eryngo,Eryngium,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,2,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:ERYSI,nrcs_plants_symbol,ERYSI,Erysimum,wallflower,Erysimum,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,4,5,5,12.626076,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:ERYTH4,nrcs_plants_symbol,ERYTH4,Erythranthe,monkeyflower,Erythranthe,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:ERYTH3,nrcs_plants_symbol,ERYTH3,Erythronium,fawnlily,Erythronium,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,13,15,22,187,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:EUCAL,nrcs_plants_symbol,EUCAL,Eucalyptus,gum,Eucalyptus,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,large_tree;seedling_sapling_tree,CA;HI,2,3,3,6,24.575635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:EUCEP2,nrcs_plants_symbol,EUCEP2,Eucephalus,aster,Eucephalus,,P2VEG_SUBPLOT_SPP,forb,forb,CA;ID;OR;WA;WY,5,36,39,49,306.989768,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:EUPHO,nrcs_plants_symbol,EUPHO,Euphorbia,spurge,Euphorbia,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:EURYB,nrcs_plants_symbol,EURYB,Eurybia,aster,Eurybia,,P2VEG_SUBPLOT_SPP,forb,forb,CA;CO;ID;OR;WA;WY,6,29,31,52,350.417692,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:FAGON,nrcs_plants_symbol,FAGON,Fagonia,fagonbush,Fagonia,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:FESTU,nrcs_plants_symbol,FESTU,Festuca,fescue,Festuca,,P2VEG_SUBPLOT_SPP,forb;graminoid;shrub,forb;graminoid;shrub_vine,AK;AZ;CA;CO;HI;ID;MT;NM;NV;OR;UT;WA;WY,13,1563,1686,3126,34919.950955,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:FILAG,nrcs_plants_symbol,FILAG,Filago,cottonrose,Filago,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,3,3,5,24.340084,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:FIMBR,nrcs_plants_symbol,FIMBR,Fimbristylis,fimbry,Fimbristylis,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,HI,1,1,1,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:FRAGA,nrcs_plants_symbol,FRAGA,Fragaria,strawberry,Fragaria,,P2VEG_SUBPLOT_SPP,forb,forb,AK;CA;ID;OR;UT;WA;WY,7,425,503,859,4379.329525,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:FRANG,nrcs_plants_symbol,FRANG,Frangula,buckthorn,Frangula,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA;OR,2,46,53,84,676.2742,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:FRASE,nrcs_plants_symbol,FRASE,Frasera,green gentian,Frasera,,P2VEG_SUBPLOT_SPP,forb,forb,OR,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:FRAXI,nrcs_plants_symbol,FRAXI,Fraxinus,ash,Fraxinus,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer;shrub,large_tree;seedling_sapling_tree;shrub_vine,CA,1,8,8,12,110,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:FREMO2,nrcs_plants_symbol,FREMO2,Fremontodendron,flannelbush,Fremontodendron,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA,1,6,6,11,79,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:FRITI,nrcs_plants_symbol,FRITI,Fritillaria,fritillary,Fritillaria,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,3,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:GALIU,nrcs_plants_symbol,GALIU,Galium,bedstraw,Galium,,P2VEG_SUBPLOT_SPP,forb;graminoid;shrub,forb;graminoid;shrub_vine,AZ;CA;ID;NV;OR;UT;WA,7,1294,1425,2142,13127.466615,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:GARRY,nrcs_plants_symbol,GARRY,Garrya,silktassel,Garrya,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA;OR,2,48,51,85,638.09863,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:GAULT,nrcs_plants_symbol,GAULT,Gaultheria,snowberry,Gaultheria,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;OR;WY,3,12,12,14,75,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:GAYOP,nrcs_plants_symbol,GAYOP,Gayophytum,groundsmoke,Gayophytum,,P2VEG_SUBPLOT_SPP,forb,forb,CA;ID;OR;WA,4,185,198,319,2395.469293,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:GENIS,nrcs_plants_symbol,GENIS,Genista,broom,Genista,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA,1,3,3,6,323,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:GENTI,nrcs_plants_symbol,GENTI,Gentiana,gentian,Gentiana,,P2VEG_SUBPLOT_SPP,forb,forb,CA;WA;WY,3,6,6,7,112,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:GERAN,nrcs_plants_symbol,GERAN,Geranium,geranium,Geranium,,P2VEG_SUBPLOT_SPP,forb,forb,CA;ID;OR;UT;WA,5,79,88,115,1082.318701,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:GEUM,nrcs_plants_symbol,GEUM,Geum,avens,Geum,,P2VEG_SUBPLOT_SPP,forb,forb,AK;CA;ID;OR;WA,5,27,29,37,154.349913,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:GILIA,nrcs_plants_symbol,GILIA,Gilia,gilia,Gilia,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;NV,2,59,66,102,545.809846,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:GLYCE,nrcs_plants_symbol,GLYCE,Glyceria,mannagrass,Glyceria,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AK;ID;MT;OR;WA,5,14,15,16,132.43996,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:GLYCY,nrcs_plants_symbol,GLYCY,Glycyrrhiza,licorice,Glycyrrhiza,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:GNAPH,nrcs_plants_symbol,GNAPH,Gnaphalium,cudweed,Gnaphalium,,P2VEG_SUBPLOT_SPP,forb,forb,OR;WA,2,5,6,11,124.459476,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:GRIND,nrcs_plants_symbol,GRIND,Grindelia,gumweed,Grindelia,,P2VEG_SUBPLOT_SPP,forb,forb,CA;WA,2,2,3,3,10.87414,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:GUTIE,nrcs_plants_symbol,GUTIE,Gutierrezia,snakeweed,Gutierrezia,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,NM,1,10,10,22,205,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:GYMNO,nrcs_plants_symbol,GYMNO,Gymnocarpium,oakfern,Gymnocarpium,,P2VEG_SUBPLOT_SPP,forb,forb,OR;WA,2,3,3,3,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HACKE,nrcs_plants_symbol,HACKE,Hackelia,stickseed,Hackelia,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,58,65,123,934.900904,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HAPLO11,nrcs_plants_symbol,HAPLO11,Haplopappus,haplopappus,Haplopappus,,P2VEG_SUBPLOT_SPP,forb,forb,ID,1,1,1,4,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HEDYC,nrcs_plants_symbol,HEDYC,Hedychium,garland-lily,Hedychium,,P2VEG_SUBPLOT_SPP,forb,forb,HI,1,1,1,3,21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HEDYS,nrcs_plants_symbol,HEDYS,Hedysarum,sweetvetch,Hedysarum,,P2VEG_SUBPLOT_SPP,forb,forb,MT;WA,2,3,3,4,17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HELEN,nrcs_plants_symbol,HELEN,Helenium,sneezeweed,Helenium,,P2VEG_SUBPLOT_SPP,forb,forb,OR,1,1,1,1,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HELIA,nrcs_plants_symbol,HELIA,Helianthella,helianthella,Helianthella,,P2VEG_SUBPLOT_SPP,forb,forb,CO;ID,2,2,2,4,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HELIA3,nrcs_plants_symbol,HELIA3,Helianthus,sunflower,Helianthus,,P2VEG_SUBPLOT_SPP,forb,forb,NM;OR;WA;WY,4,4,5,7,41.668082,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HELA,nrcs_plants_symbol,HELA,Helianthus x laetiflorus,cheerful sunflower,Helianthus,x,P2VEG_SUBPLOT_SPP,forb,forb,MT,1,1,1,1,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HELIO3,nrcs_plants_symbol,HELIO3,Heliotropium,heliotrope,Heliotropium,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HEMIZ,nrcs_plants_symbol,HEMIZ,Hemizonia,tarweed,Hemizonia,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,15,15,28,197,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HERAC,nrcs_plants_symbol,HERAC,Heracleum,cowparsnip,Heracleum,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,20,25,33,204.499628,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HESPE7,nrcs_plants_symbol,HESPE7,Hesperolinon,dwarf-flax,Hesperolinon,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HESPE11,nrcs_plants_symbol,HESPE11,Hesperostipa,needle and thread,Hesperostipa,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AZ;CO;MT;NM;UT;WY,6,51,51,78,773.754824,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:HETER8,nrcs_plants_symbol,HETER8,Heterotheca,false goldenaster,Heterotheca,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,ID,1,1,1,3,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HEUCH,nrcs_plants_symbol,HEUCH,Heuchera,alumroot,Heuchera,,P2VEG_SUBPLOT_SPP,forb,forb,AZ;CA;MT;OR;WA,5,64,69,88,415.651505,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HIERA,nrcs_plants_symbol,HIERA,Hieracium,hawkweed,Hieracium,,P2VEG_SUBPLOT_SPP,forb,forb,CA;ID;MT;OR;WA,5,193,210,312,1768.300745,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HIERO,nrcs_plants_symbol,HIERO,Hierochloe,sweetgrass,Hierochloe,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,CO,1,2,2,5,50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:HILAR,nrcs_plants_symbol,HILAR,Hilaria,curly-mesquite,Hilaria,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AZ;NM,2,53,54,93,1134.360709,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:HOLCU,nrcs_plants_symbol,HOLCU,Holcus,velvetgrass,Holcus,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,WA,1,41,46,71,976.663372,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:HOLOC,nrcs_plants_symbol,HOLOC,Holocarpha,tarweed,Holocarpha,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HOLOD,nrcs_plants_symbol,HOLOD,Holodiscus,oceanspray,Holodiscus,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA;OR,2,6,7,9,48,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HORDE,nrcs_plants_symbol,HORDE,Hordeum,barley,Hordeum,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AZ;CA;ID;OR;UT;WA,6,53,64,103,1350.580249,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:HORKE,nrcs_plants_symbol,HORKE,Horkelia,horkelia,Horkelia,,P2VEG_SUBPLOT_SPP,forb,forb,CA;NV,2,6,6,8,44,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HORKE2,nrcs_plants_symbol,HORKE2,Horkeliella,false horkelia,Horkeliella,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,2,2,2,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HUPER,nrcs_plants_symbol,HUPER,Huperzia,clubmoss,Huperzia,,P2VEG_SUBPLOT_SPP,forb,forb,WA,1,1,1,1,1.424096,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HYACI2,nrcs_plants_symbol,HYACI2,Hyacinthus,hyacinth,Hyacinthus,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,2,2,2.70273,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HYDRO4,nrcs_plants_symbol,HYDRO4,Hydrophyllum,waterleaf,Hydrophyllum,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,33,38,52,681.540738,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HYMEN3,nrcs_plants_symbol,HYMEN3,Hymenoclea,burrobrush,Hymenoclea,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA,1,1,1,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HYPAR,nrcs_plants_symbol,HYPAR,Hyparrhenia,thatching grass,Hyparrhenia,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,HI,1,2,3,7,74.672554,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:HYPER,nrcs_plants_symbol,HYPER,Hypericum,St. Johnswort,Hypericum,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,11,12,14,71.605357,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:HYPOC,nrcs_plants_symbol,HYPOC,Hypochaeris,cat's ear,Hypochaeris,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,10,13,20,110.747502,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:ILEX,nrcs_plants_symbol,ILEX,Ilex,holly,Ilex,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer;shrub,large_tree;seedling_sapling_tree;shrub_vine,OR;WA,2,7,7,7,44.525603,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:ILIAM,nrcs_plants_symbol,ILIAM,Iliamna,wild hollyhock,Iliamna,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:IMPAT,nrcs_plants_symbol,IMPAT,Impatiens,touch-me-not,Impatiens,,P2VEG_SUBPLOT_SPP,forb,forb,WA,1,3,3,3,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:IPOMO,nrcs_plants_symbol,IPOMO,Ipomoea,morning-glory,Ipomoea,,P2VEG_SUBPLOT_SPP,forb,forb,AZ;CA;HI,3,8,9,14,78,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:IRIS,nrcs_plants_symbol,IRIS,Iris,iris,Iris,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,218,234,332,1610.424137,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:IVESI,nrcs_plants_symbol,IVESI,Ivesia,mousetail,Ivesia,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:JACAR,nrcs_plants_symbol,JACAR,Jacaranda,jacaranda,Jacaranda,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,seedling_sapling_tree,HI,1,1,1,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:JUGLA,nrcs_plants_symbol,JUGLA,Juglans,walnut,Juglans,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,large_tree,CA,1,1,1,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:JUNCU,nrcs_plants_symbol,JUNCU,Juncus,rush,Juncus,,P2VEG_SUBPLOT_SPP,forb;graminoid,forb;graminoid,AK;AZ;CA;CO;HI;ID;MT;OR;UT;WA;WY,11,579,649,940,8435.870893,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:JUNIP,nrcs_plants_symbol,JUNIP,Juniperus,juniper,Juniperus,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA;MT;OR;WA,4,8,9,12,52.796082,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:KALMI,nrcs_plants_symbol,KALMI,Kalmia,laurel,Kalmia,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,AK,1,1,1,2,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:KECKI,nrcs_plants_symbol,KECKI,Keckiella,keckiella,Keckiella,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA,1,29,31,42,186.316693,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:KELLO,nrcs_plants_symbol,KELLO,Kelloggia,kelloggia,Kelloggia,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA,1,5,5,7,56.645857,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:KOELE,nrcs_plants_symbol,KOELE,Koeleria,Junegrass,Koeleria,,P2VEG_SUBPLOT_SPP,forb;graminoid,forb;graminoid,CO;ID;MT;NM;OR;WA;WY,7,46,47,74,866.628384,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:KRAME,nrcs_plants_symbol,KRAME,Krameria,ratany,Krameria,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA,1,1,1,4,98,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LACTU,nrcs_plants_symbol,LACTU,Lactuca,lettuce,Lactuca,,P2VEG_SUBPLOT_SPP,forb,forb,CA;ID;OR;UT;WA,5,73,83,113,521.66855,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LAGOP,nrcs_plants_symbol,LAGOP,Lagophylla,hareleaf,Lagophylla,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,2,3,5,41,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LAMIU,nrcs_plants_symbol,LAMIU,Lamium,deadnettle,Lamium,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;UT;WA,4,5,5,6,30,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LAPPU,nrcs_plants_symbol,LAPPU,Lappula,stickseed,Lappula,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,5,5,8,57,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LASTH,nrcs_plants_symbol,LASTH,Lasthenia,goldfields,Lasthenia,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,4,4,7,73,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LATHY,nrcs_plants_symbol,LATHY,Lathyrus,pea,Lathyrus,,P2VEG_SUBPLOT_SPP,forb,forb,AK;CA;OR;WA,4,438,496,863,5808.8875,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LAYIA,nrcs_plants_symbol,LAYIA,Layia,tidytips,Layia,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,4,4,8,29,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LEDUM,nrcs_plants_symbol,LEDUM,Ledum,Labrador tea,Ledum,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,AK;CA;WA,3,6,6,7,45,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LECO8,nrcs_plants_symbol,LECO8,Ledum x columbianum,Labrador tea,Ledum,x,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA;ID;OR,3,6,6,10,107,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LEMNA,nrcs_plants_symbol,LEMNA,Lemna,duckweed,Lemna,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,3,3,3,15.065485,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LEPID,nrcs_plants_symbol,LEPID,Lepidium,pepperweed,Lepidium,,P2VEG_SUBPLOT_SPP,forb,forb,AZ;CA;NV;OR,4,28,28,48,297.418633,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LEPTO,nrcs_plants_symbol,LEPTO,Leptochloa,sprangletop,Leptochloa,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AZ;OR,2,2,2,3,35,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
