species_key,source_code_system,source_species_code,scientific_name,common_name,community_layers,growth_habits,n_states,n_plot_visits,n_conditions,abundance_total,source_tables,is_pseudo_taxon,needs_niche,bien_query_name,bien_range_available,range_lookup_status,range_match_status,needs_range_review,range_review_reason,range_lookup_error,has_global_niche,has_study_area_niche,in_cwm_missing_species,cwm_missing_n_condition_rows,cwm_missing_treecount_total,cwm_missing_seedlings_tpa,cwm_missing_weight_total,gap_stage,gap_reason,study_area_range_failure_stage,study_area_range_failure_reason,study_area_niche_missing_indicators
fia_spcd:6555,fia_spcd,6555,Cinnamomum burmannii,Padang cassia,sapling;seedling;tree,tree,1,5,6,432.222581138264,SEEDLING;TREE,FALSE,TRUE,Cinnamomum_burmannii,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,6,200,14993.056492,14993.056492,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:657,fia_spcd,657,Magnolia pyramidata,pyramid magnolia,tree,tree,1,1,1,5.29392858696036,TREE,FALSE,TRUE,Magnolia_pyramidata,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:6581,fia_spcd,6581,Citrus maxima,Citrus maxima,tree,tree,1,1,1,1.30272196426596,TREE,FALSE,TRUE,Citrus_maxima,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:6703,fia_spcd,6703,Commersonia bartramia,Mao,sapling,tree,1,1,1,4.86135310505292,TREE,FALSE,TRUE,Commersonia_bartramia,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:6716,fia_spcd,6716,Coprosma foliosa,forest mirrorplant,seedling,tree,1,2,2,3,SEEDLING,FALSE,TRUE,Coprosma_foliosa,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,2,3,224.895847,224.895847,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:6718,fia_spcd,6718,Coprosma longifolia,Oahu mirrorplant,sapling;seedling;tree,tree,1,14,14,28.4860080946472,SEEDLING;TREE,FALSE,TRUE,Coprosma_longifolia,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,9,18,1349.375079,1349.375079,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:6719,fia_spcd,6719,Coprosma montana,alpine mirrorplant,sapling;seedling,tree,1,9,10,25.3911633598207,SEEDLING;TREE,FALSE,TRUE,Coprosma_montana,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,7,21,1574.270929,1574.270929,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:6720,fia_spcd,6720,Coprosma ochracea,Maui mirrorplant,sapling;seedling;tree,tree,1,6,6,18.4774651563042,SEEDLING;TREE,FALSE,TRUE,Coprosma_ochracea,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,3,13,974.54867,974.54867,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:6721,fia_spcd,6721,Coprosma pubens,pubescent mirrorplant,sapling;seedling;tree,tree,1,15,16,44.2807884323022,SEEDLING;TREE,FALSE,TRUE,Coprosma_pubens,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,15,34,2548.819597,2548.819597,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:6722,fia_spcd,6722,Coprosma rhynchocarpa,woodland mirrorplant,sapling;seedling;tree,tree,1,5,5,19.7694250643644,SEEDLING;TREE,FALSE,TRUE,Coprosma_rhynchocarpa,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,3,3,224.895846,224.895846,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:683,fia_spcd,683,Morus microphylla,Texas mulberry,sapling;seedling;tree,tree,1,12,12,24.2833069123443,SEEDLING;TREE,FALSE,TRUE,Morus_microphylla,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,2,2,149.930564,149.930564,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:6837,fia_spcd,6837,Cyathea cooperi,Cooper's cyathea,sapling;seedling;tree,tree,1,3,3,10.7023819226298,SEEDLING;TREE,FALSE,TRUE,Cyathea_cooperi,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,2,149.930565,149.930565,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:6911,fia_spcd,6911,Diospyros sandwicensis,lama,sapling;seedling;tree,tree,1,9,9,43.0281253018031,SEEDLING;TREE,FALSE,TRUE,Diospyros_sandwicensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,3,3,224.895846,224.895846,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:694,fia_spcd,694,Nyssa biflora,swamp tupelo,sapling;seedling;tree,tree,13,12330,13230,267060.117991767,SEEDLING;TREE,FALSE,TRUE,Nyssa_biflora,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,3200,9470,709921.223758,709921.223758,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7012,fia_spcd,7012,Erythrina sandwicensis,wili wili,tree,tree,1,4,4,32.1663026505488,TREE,FALSE,TRUE,Erythrina_sandwicensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7047,fia_spcd,7047,Eucalyptus pilularis,blackbutt,tree,tree,1,1,1,19.2303293435068,TREE,FALSE,TRUE,Eucalyptus_pilularis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7053,fia_spcd,7053,Eucalyptus saligna,Sydney bluegum,tree,tree,1,2,2,38.3641607637346,TREE,FALSE,TRUE,Eucalyptus_saligna,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7188,fia_spcd,7188,Flindersia brayleyana,Queensland maple,seedling;tree,tree,1,1,1,7.0524547798096,SEEDLING;TREE,FALSE,TRUE,Flindersia_brayleyana,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,1,74.965282,74.965282,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7273,fia_spcd,7273,Grevillea robusta,silkoak,sapling;seedling;tree,tree,1,27,28,558.420585631154,SEEDLING;TREE,FALSE,TRUE,Grevillea_robusta,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,6,9,674.68754,674.68754,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7343,fia_spcd,7343,Hedyotis fosbergii,Fosbergs starviolet,seedling,tree,1,1,1,1,SEEDLING,FALSE,TRUE,Hedyotis_fosbergii,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,1,74.965282,74.965282,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7344,fia_spcd,7344,Hedyotis hillebrandii,manono,sapling;seedling;tree,tree,1,16,16,54.2953606420632,SEEDLING;TREE,FALSE,TRUE,Hedyotis_hillebrandii,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,5,8,599.722258,599.722258,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7346,fia_spcd,7346,Hedyotis terminalis,variable starviolet,sapling;seedling,tree,1,10,11,18.0405803590422,SEEDLING;TREE,FALSE,TRUE,Hedyotis_terminalis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,7,11,824.618104,824.618104,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7409,fia_spcd,7409,Hibiscus pernambucensis,seaside mahoe,tree,tree,1,1,1,2.108840670297,TREE,FALSE,TRUE,Hibiscus_pernambucensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7412,fia_spcd,7412,Hibiscus tiliaceus,sea hibiscus,sapling;seedling;tree,tree,1,7,7,340.151631642011,SEEDLING;TREE,FALSE,TRUE,Hibiscus_tiliaceus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,4,14,1049.513954,1049.513954,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7453,fia_spcd,7453,Ilex anomala,Hawaii holly,sapling;seedling;tree,tree,1,82,83,492.278475816835,SEEDLING;TREE,FALSE,TRUE,Ilex_anomala,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,46,130,9745.486701,9745.486701,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7561,fia_spcd,7561,Leptospermum scoparium,broom teatree,sapling;seedling,tree,1,1,1,3.52267019833276,SEEDLING;TREE,FALSE,TRUE,Leptospermum_scoparium,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,1,74.965282,74.965282,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7583,fia_spcd,7583,Litchi chinensis,Lychee,tree,tree,1,1,1,27.995557374679,TREE,FALSE,TRUE,Litchi_chinensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7621,fia_spcd,7621,Macaranga mappa,pengua,sapling;seedling,tree,1,4,4,26.9987171573356,SEEDLING;TREE,FALSE,TRUE,Macaranga_mappa,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,4,11,824.618106,824.618106,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7626,fia_spcd,7626,Macaranga tanarius,parasol leaf tree,sapling;tree,tree,1,2,2,11.581981626515,TREE,FALSE,TRUE,Macaranga_tanarius,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7724,fia_spcd,7724,Melicope clusiifolia,kukaemoa,sapling;seedling;tree,tree,1,45,45,256.281322413021,SEEDLING;TREE,FALSE,TRUE,Melicope_clusiifolia,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,38,223,16717.257975,16717.257975,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7725,fia_spcd,7725,Melicope cruciata,piloula,seedling,tree,1,1,1,1,SEEDLING,FALSE,TRUE,Melicope_cruciata,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,1,74.965282,74.965282,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7729,fia_spcd,7729,Melicope hawaiensis,mokihana kukae moa,seedling,tree,1,2,2,6,SEEDLING,FALSE,TRUE,Melicope_hawaiensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,2,6,449.791695,449.791695,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7732,fia_spcd,7732,Melicope kaalaensis,Kaala melicope,tree,tree,1,2,2,53.6768057118071,TREE,FALSE,TRUE,Melicope_kaalaensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7738,fia_spcd,7738,Melicope oahuensis,Oahu melicope,tree,tree,1,1,1,21.8479175685058,TREE,FALSE,TRUE,Melicope_oahuensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7742,fia_spcd,7742,Melicope ovata,eggshape melicope,sapling;seedling,tree,1,1,1,5.01568299477804,SEEDLING;TREE,FALSE,TRUE,Melicope_ovata,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,3,224.895847,224.895847,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7749,fia_spcd,7749,Melicope radiata,kapu melicope,sapling;seedling;tree,tree,1,2,2,4.12071923599436,SEEDLING;TREE,FALSE,TRUE,Melicope_radiata,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,2,149.930565,149.930565,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7751,fia_spcd,7751,Melicope rotundifolia,roundleaf melicope,seedling,tree,1,1,1,3,SEEDLING,FALSE,TRUE,Melicope_rotundifolia,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,3,224.895847,224.895847,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7753,fia_spcd,7753,Melicope sandwicensis,Mt. Kaala melicope,seedling,tree,1,1,1,3,SEEDLING,FALSE,TRUE,Melicope_sandwicensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,3,224.895847,224.895847,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7769,fia_spcd,7769,Melochia umbellata,hierba del soldado,sapling;seedling;tree,tree,1,13,13,93.3405915653542,SEEDLING;TREE,FALSE,TRUE,Melochia_umbellata,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,6,10,749.652822,749.652822,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7783,fia_spcd,7783,Metrosideros polymorpha,ohia lehua,sapling;seedling;tree,tree,1,365,380,20614.3498744825,SEEDLING;TREE,FALSE,TRUE,Metrosideros_polymorpha,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,188,2257,169196.642437,169196.642437,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7801,fia_spcd,7801,Michelia champaca,Orange Champak,tree,tree,1,1,1,1.181607223824,TREE,FALSE,TRUE,Michelia_champaca,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7846,fia_spcd,7846,Morella faya,firetree,sapling;seedling;tree,tree,1,8,8,173.711349445894,SEEDLING;TREE,FALSE,TRUE,Morella_faya,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,6,17,1274.409799,1274.409799,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7853,fia_spcd,7853,Morinda trimera,noni kuahiwi,seedling;tree,tree,1,2,2,2.608298721316,SEEDLING;TREE,FALSE,TRUE,Morinda_trimera,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,1,74.965282,74.965282,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7883,fia_spcd,7883,Myoporum sandwicense,naio,sapling;seedling;tree,tree,1,21,21,144.998777677309,SEEDLING;TREE,FALSE,TRUE,Myoporum_sandwicense,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,6,9,674.687539,674.687539,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7921,fia_spcd,7921,Myrsine lanaiensis,Lanai colicwood,tree,tree,1,1,1,3.0262273899048,TREE,FALSE,TRUE,Myrsine_lanaiensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7922,fia_spcd,7922,Myrsine lessertiana,kolea lau nui,sapling;seedling;tree,tree,1,62,62,288.646573917335,SEEDLING;TREE,FALSE,TRUE,Myrsine_lessertiana,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,41,136,10195.278398,10195.278398,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7926,fia_spcd,7926,Myrsine sandwicensis,kokea lau lii,sapling;seedling;tree,tree,1,43,43,305.837092651978,SEEDLING;TREE,FALSE,TRUE,Myrsine_sandwicensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,40,247,18516.424743,18516.424743,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:7960,fia_spcd,7960,Nestegis sandwicensis,Hawaii olive,sapling;seedling;tree,tree,1,3,3,8.90530806725956,SEEDLING;TREE,FALSE,TRUE,Nestegis_sandwicensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,1,74.965282,74.965282,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8131,fia_spcd,8131,Perrottetia sandwicensis,olomea,sapling;seedling;tree,tree,1,11,11,97.067097375416,SEEDLING;TREE,FALSE,TRUE,Perrottetia_sandwicensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,8,67,5022.673921,5022.673921,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8205,fia_spcd,8205,Pipturus albidus,Waimea pipturus,sapling;seedling,tree,1,3,3,3.49472138411388,SEEDLING;TREE,FALSE,TRUE,Pipturus_albidus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,2,3,224.895847,224.895847,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8212,fia_spcd,8212,Pisonia brunoniana,Australasian catchbirdtree,sapling;seedling;tree,tree,1,4,4,20.9013029099174,SEEDLING;TREE,FALSE,TRUE,Pisonia_brunoniana,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,6,449.791695,449.791695,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8223,fia_spcd,8223,Pithecellobium unguis-cati,catclaw blackbead,seedling,tree,1,1,2,11,SEEDLING,FALSE,TRUE,Pithecellobium_unguis-cati,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,2,11,824.618107,824.618107,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8296,fia_spcd,8296,Poncirus trifoliata,hardy orange,sapling;seedling,tree,3,7,7,31.8858847439346,SEEDLING;TREE,FALSE,TRUE,Poncirus_trifoliata,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,7,27,2024.062624,2024.062624,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:832,fia_spcd,832,Quercus prinus,chestnut oak,sapling;seedling;tree,tree,28,25798,27517,694305.211136988,SEEDLING;TREE,FALSE,TRUE,Quercus_prinus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,10415,44295,3279806.069154,3279806.069154,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8328,fia_spcd,8328,Pritchardia munroi,Kamalo pritchardia,tree,tree,1,1,1,0.85371121921284,TREE,FALSE,TRUE,Pritchardia_munroi,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8344,fia_spcd,8344,Prosopis pallida,kiawe,sapling;seedling;tree,tree,1,20,21,355.901305339379,SEEDLING;TREE,FALSE,TRUE,Prosopis_pallida,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,9,46,3448.40299,3448.40299,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8365,fia_spcd,8365,Psychotria fauriei,Koolau Range wild coffee,sapling;seedling,tree,1,3,3,9.87258176796824,SEEDLING;TREE,FALSE,TRUE,Psychotria_fauriei,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,2,8,599.722259,599.722259,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8366,fia_spcd,8366,Psychotria grandiflora,largeflower wild coffee,sapling,tree,1,1,1,1.18160727280092,TREE,FALSE,TRUE,Psychotria_grandiflora,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8373,fia_spcd,8373,Psychotria hawaiiensis,kopikoula,sapling;seedling;tree,tree,1,40,40,164.166085483505,SEEDLING;TREE,FALSE,TRUE,Psychotria_hawaiiensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,16,24,1799.166773,1799.166773,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8388,fia_spcd,8388,Psychotria kaduana,kopiko kea,sapling;seedling;tree,tree,1,2,2,10.6172239797121,SEEDLING;TREE,FALSE,TRUE,Psychotria_kaduana,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,2,149.930565,149.930565,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8392,fia_spcd,8392,Psychotria mariniana,forest wild coffee,sapling;seedling;tree,tree,1,6,6,29.500780674571,SEEDLING;TREE,FALSE,TRUE,Psychotria_mariniana,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,3,3,224.895846,224.895846,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8402,fia_spcd,8402,Psydrax odorata,alahee,sapling;seedling;tree,tree,1,13,14,258.794587524812,SEEDLING;TREE,FALSE,TRUE,Psydrax_odorata,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,11,169,12669.132731,12669.132731,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8404,fia_spcd,8404,Pteralyxia kauaiensis,Kauai pteralyxia,sapling,tree,1,1,1,2.16287282806812,TREE,FALSE,TRUE,Pteralyxia_kauaiensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8421,fia_spcd,8421,Pyrus calleryana,Callery pear,sapling;seedling;tree,tree,24,422,433,1726.03169478959,SEEDLING;TREE,FALSE,TRUE,Pyrus_calleryana,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,295,708,53075.41987,53075.41987,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8429,fia_spcd,8429,Quercus austrina,bastard white oak,seedling;tree,tree,2,2,2,3.371420053369,SEEDLING;TREE,FALSE,TRUE,Quercus_austrina,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,1,74.965282,74.965282,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8505,fia_spcd,8505,Samanea saman,raintree,tree,tree,1,2,2,66.8740455050058,TREE,FALSE,TRUE,Samanea_saman,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8516,fia_spcd,8516,Santalum ellipticum,coastal sandalwood,tree,tree,1,1,1,3.09384158104584,TREE,FALSE,TRUE,Santalum_ellipticum,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8517,fia_spcd,8517,Santalum freycinetianum,forest sandalwood,tree,tree,1,2,2,8.43601912964568,TREE,FALSE,TRUE,Santalum_freycinetianum,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8522,fia_spcd,8522,Santalum paniculatum,mountain sandalwood,sapling;seedling;tree,tree,1,4,4,14.067563471657,SEEDLING;TREE,FALSE,TRUE,Santalum_paniculatum,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,2,3,224.895847,224.895847,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8525,fia_spcd,8525,Santalum salicifolium,willowleaf sandalwood,tree,tree,1,1,1,1.74910691548836,TREE,FALSE,TRUE,Santalum_salicifolium,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8528,fia_spcd,8528,Sapindus oahuense,lonomea,tree,tree,1,1,1,14.513747175076,TREE,FALSE,TRUE,Sapindus_oahuense,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8549,fia_spcd,8549,Scaevola chamissoniana,naupaka kuahiwi,seedling,tree,1,1,1,20,SEEDLING,FALSE,TRUE,Scaevola_chamissoniana,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,20,1499.305649,1499.305649,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:857,fia_spcd,857,Casuarina lepidophloia,belah,sapling;seedling;tree,tree,1,5,5,42.2505099483871,SEEDLING;TREE,FALSE,TRUE,Casuarina_lepidophloia,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,2,149.930565,149.930565,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
fia_spcd:8609,fia_spcd,8609,Sida fallax,yellow llima,seedling,tree,1,1,1,1,SEEDLING,FALSE,TRUE,Sida_fallax,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,TRUE,1,1,74.965282,74.965282,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
