"site_id","def","pr","tmmn","tmmx"
"2989627010690",273.073333333333,161.933333333333,-11.5763888888889,-0.594166666666667
"2992224010690",479.883333333333,412.2,-2.21805555555556,12.3125
"2992365010690",605.086666666667,344.1,-1.08138888888889,13.7841666666667
"2992490010690",441.866666666667,434,-2.61611111111111,11.8825
"2992816010690",376.993333333333,508.4,-2.95555555555556,11.4755555555556
"2993112010690",470.883333333333,462.266666666667,-0.937222222222222,13.2119444444444
"2993144010690",405.753333333333,487.966666666667,-2.28055555555556,12.1730555555556
"2993209010690",400.69,495,-2.09194444444444,12.2577777777778
"2993648010690",311.58,556.266666666667,-3.43944444444444,10.7091666666667
"2993784010690",378.12,537.933333333333,-1.98166666666667,11.85
"2993828010690",325.173333333333,556.6,-3.20083333333333,10.8602777777778
"2994301010690",293.67,578.366666666667,-3.87055555555556,10.1897222222222
"2994490010690",299.173333333333,576.966666666667,-3.65944444444444,10.43
"2994549010690",289.693333333333,595.8,-4.40694444444444,9.64305555555556
"2994762010690",336.616666666667,551.6,-2.9175,11.1738888888889
"2994922010690",37.77,501.5,-6.21138888888889,1.00527777777778
"2995062010690",270.36,610.3,-4.97444444444444,9.30194444444444
"2995364010690",242.853333333333,638.766666666667,-6.22972222222222,8.20722222222222
"2996425010690",240.323333333333,642.5,-6.78833333333333,7.76138888888889
"2996577010690",296.346666666667,697.2,-5.56833333333333,9.78333333333333
"2997228010690",764.796666666667,304.4,-0.294444444444444,15.6713888888889
"2997418010690",756.36,305.533333333333,-0.450555555555556,15.5191666666667
"2997533010690",681.753333333333,330.233333333333,-1.16222222222222,14.3033333333333
"2997620010690",750.863333333333,313.166666666667,-0.405,15.5494444444444
"2997648010690",712.54,321.866666666667,-0.876944444444445,14.8122222222222
"2997716010690",739.16,320.633333333333,-0.461388888888889,15.3619444444444
"2997796010690",674.066666666667,331.833333333333,-1.27611111111111,14.1869444444444
"2997899010690",723.03,323.2,-0.530833333333333,15.1144444444444
"2998003010690",734.003333333333,325.433333333333,-0.306111111111111,15.3672222222222
"2998344010690",770.553333333333,317.033333333333,0.196388888888889,16.0611111111111
"2998469010690",727.186666666667,327.233333333333,-0.111944444444444,15.3202777777778
"2998489010690",735.036666666667,324.166666666667,-0.122222222222222,15.4136111111111
"2998708010690",739.196666666667,321.466666666667,-0.0452777777777778,15.3877777777778
"2999337010690",286.743333333333,523.133333333333,-2.90194444444444,10.5116666666667
"3000270010690",302.546666666667,495.666666666667,-3.01416666666667,9.91333333333333
"3000582010690",310.51,508.433333333333,-2.76138888888889,10.1841666666667
"3000797010690",431.696666666667,420.966666666667,-2.50888888888889,11.6466666666667
"3000882010690",310.65,476.166666666667,-3.98111111111111,9.46
"3000929010690",440.116666666667,423.4,-2.315,11.8944444444444
"3001064010690",574.966666666667,371.266666666667,-1.235,13.6602777777778
"3002133010690",425.013333333333,427.266666666667,-3.19,11.7502777777778
"3002452010690",530.983333333333,352.2,-1.98888888888889,13.3263888888889
"3002680010690",428.89,401.633333333333,-3.01527777777778,11.9638888888889
"3002700010690",420.406666666667,410.866666666667,-3.16083333333333,11.8463888888889
"3002738010690",425.58,403.5,-3.23305555555556,11.7702777777778
"3002805010690",557.82,336.333333333333,-1.78611111111111,13.6305555555556
"3002974010690",424.116666666667,401.866666666667,-3.1375,11.91
"3003013010690",388.87,414.333333333333,-3.71027777777778,11.2430555555556
"3003048010690",399.526666666667,408.2,-3.61333333333333,11.3847222222222
"3003138010690",530.78,353.133333333333,-2.25055555555556,13.1361111111111
"3003233010690",394.063333333333,406,-3.71972222222222,11.3525
"3003268010690",467.573333333333,375.1,-2.54638888888889,12.6158333333333
"3003315010690",394.023333333333,408.066666666667,-3.70694444444444,11.3325
"3003455010690",379.61,407.533333333333,-4.02861111111111,10.9380555555556
"3003554010690",414.253333333333,389.866666666667,-3.52416666666667,11.6572222222222
"3003794010690",474.636666666667,370.4,-2.81166666666667,12.4288888888889
"3003862010690",462.926666666667,369.466666666667,-3.11222222222222,11.91
"3004422010690",424.693333333333,389.233333333333,-3.44472222222222,11.8744444444444
"3004462010690",360.743333333333,417.933333333333,-4.57805555555556,10.5758333333333
"3004718010690",467.173333333333,365.766666666667,-2.84333333333333,12.3466666666667
"3004778010690",434.7,378.866666666667,-3.22138888888889,11.7988888888889
"3004967010690",369.99,407.6,-4.39027777777778,10.8347222222222
"3005207010690",429.303333333333,384.733333333333,-3.32861111111111,11.73
"3005525010690",418,390.133333333333,-3.49972222222222,11.5558333333333
"3006010010690",420.556666666667,386.333333333333,-3.46277777777778,11.6608333333333
"3006253010690",398.27,390.5,-4.115,11.4036111111111
