DAMAGE_AGENT_CD,official_label,scientific_name_or_other,official_group_code,agent_group,is_insect_agent,threshold,region,source,source_pdf_page,definition_source_version,manual_version_applicability,code_status,review_status
13000,Chewing Insects,,13000,Chewing Insects,TRUE,Any damage to the terminal leader; damage >=20% of the foliage with >=50% of the leaf/needle affected.,RMRS; SRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13001,grasshopper,,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13002,shorthorn grasshoppers,Acrididae,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13003,black cutworm,Agrotis ipsilon,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13004,Palau coconut beetle,Brontispa palauenis,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13005,clearwinged grasshopper,Camnula pellucida,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13006,cicadas,Cicadidae,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13007,eurytomids,Eurytoma spp.,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13008,cutworms,Euxoa excellens,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13009,whitefringed beetles,Graphognathus spp.,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13010,pales weevil,Hylobius pales,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13011,vegetable weevil,Listroderes difficilis,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13012,periodical cicada,Magicicada septendecim,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13013,migratory grasshopper,Melanoplus sanguinipes,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13014,valley grasshopper,Oedaleonotus enigma,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13015,strawberry root weevil,Otiorhyhchus ovatus,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13016,black vine weevil,Otiorhynchus sulcatus,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13017,pandanus beetle,Oxycephala pandani,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13018,spaeth pandanus,Oxycephala spaethi,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",952,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13019,agamemnon butterfly,Papilio agememnon,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13020,northern pitch twig moth,Petrova albicapitana,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13021,ponderosa pine tip moth,Rhyacionia zozana,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13022,pine needle weevil,Scythropus spp.,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13023,coconut longhorned grasshopper,Segestes unicolor,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13024,clover root curculio,Sitona hispidulus,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13025,Madron thrips,Thrips madronii,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13026,ash plant bug,Tropidosteptes amoenus,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13027,shorthorned grasshopper,Valanga nigricornis,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13028,pitch-eating weevil,Pachylobius picivorus,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13029,eastern pine weevil,Pissodes nemorensis,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13030,adana tip moth,Rhyacionia adana,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13800,other chewing insect (known),other chewing insect (known),13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
13900,unknown chewing insect,unknown chewing insect,13000,Chewing Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14000,Sucking Insects,,14000,Sucking Insects,TRUE,Any damage to the terminal leader; damage >=20% of the foliage with >=50% of the leaf/needle affected.,All,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14001,scale insects,,14000,Sucking Insects,TRUE,Any damage to the terminal leader; damage >=20% of the foliage with >=50% of the leaf/needle affected.,NRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14002,western larch woolly aphid,Adelges oregonensis,14000,Sucking Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14003,balsam woolly adelgid,Adelges piceae,14000,Sucking Insects,TRUE,Any occurrence.,NRS; PNWRS; RMRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14004,hemlock woolly adelgid,Adelges tsugae,14000,Sucking Insects,TRUE,Any occurrence.,NRS; RMRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14005,spiraling whitefly,Aleurodicus dispersus,14000,Sucking Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14006,aphid,Aphididae,14000,Sucking Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14007,pine spittlebug,Aphrophora parallela,14000,Sucking Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14008,western pine spittlebug,Aphrophora permutata,14000,Sucking Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14009,Saratoga spittlebug,Aphrophora saratogensis,14000,Sucking Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",953,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14010,spittlebug,Cercopidae,14000,Sucking Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",954,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14011,wax scale,Ceroplastes spp.,14000,Sucking Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",954,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14012,pine needle scale,Chionaspis pinifoliae,14000,Sucking Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",954,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14014,giant conifer aphids,Cinara spp.,14000,Sucking Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",954,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14015,white pine aphid,Cinara strobi,14000,Sucking Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",954,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14016,beech scale,Cryptococcus fagisuga,14000,Sucking Insects,TRUE,Any occurrence.,NRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",954,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14017,spruce aphid,Elatobium abietinum,14000,Sucking Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",954,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14018,woolly apple aphid,Eriosoma lanigerum,14000,Sucking Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",954,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14019,striped mealybug,Ferrisia vergata,14000,Sucking Insects,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",954,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
14020,elongate hemlock scale,Fiorinia externa,14000,Sucking Insects,TRUE,Any damage to the terminal leader; damage >=20% of the foliage with >=50% of the leaf/needle affected.,NRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",954,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
