CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,SPCD,SPGRPCD,STOCKING,TREECOUNT,TOTAGE,CREATED_DATE,MODIFIED_DATE,TREECOUNT_CALC,TPA_UNADJ,CYCLE,SUBCYCLE,DAMAGE_AGENT_CD1_SRS,PCT_AFFECTED_DAMAGE_AGENT1_SRS,DAMAGE_AGENT_CD2_SRS,PCT_AFFECTED_DAMAGE_AGENT2_SRS,DAMAGE_AGENT_CD3_SRS,PCT_AFFECTED_DAMAGE_AGENT3_SRS,AGECD_RMRS,COUNTCHKCD_RMRS,SPCD_ID_CD
55944420010538,55944403010538,2003,44,1,9,25,4,1,531.0,33,0.0001,,,2005-09-08 07:56:28,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55944254010538,55944233010538,2003,44,1,9,201,1,1,802.0,25,0.001,,,2005-09-08 07:56:26,2025-03-20 06:42:38,2.0,149.930565,5,1,,,,,,,,,
55944256010538,55944233010538,2003,44,1,9,201,1,1,816.0,43,0.001,,,2005-09-08 07:56:26,2025-03-20 06:42:38,2.0,149.930565,5,1,,,,,,,,,
55944260010538,55944233010538,2003,44,1,9,201,2,1,802.0,25,0.001,,,2005-09-08 07:56:26,2025-03-20 06:42:38,2.0,149.930565,5,1,,,,,,,,,
55944258010538,55944233010538,2003,44,1,9,201,2,1,816.0,43,0.0016,,,2005-09-08 07:56:26,2025-03-20 06:42:38,3.0,224.895847,5,1,,,,,,,,,
55944264010538,55944233010538,2003,44,1,9,201,3,1,126.0,3,0.0019,,,2005-09-08 07:56:26,2025-03-20 06:42:38,4.0,299.86113,5,1,,,,,,,,,
55944266010538,55944233010538,2003,44,1,9,201,3,1,802.0,25,0.0005,,,2005-09-08 07:56:26,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55944262010538,55944233010538,2003,44,1,9,201,3,1,816.0,43,0.0031,,,2005-09-08 07:56:26,2025-03-20 06:42:38,6.0,449.791695,5,1,,,,,,,,,
55944368010538,55944346010538,2003,44,1,9,202,4,1,68.0,9,0.0031,,,2005-09-08 07:56:27,2025-03-20 06:42:38,5.0,374.826412,5,1,,,,,,,,,
55944557010538,55944534010538,2003,44,1,9,262,3,3,68.0,9,1.0737,,,2005-09-08 07:56:29,2025-03-20 06:42:38,2.0,149.930565,5,1,,,,,,,,,
62188283010538,55944590010538,2004,44,1,1,228,4,2,762.0,41,0.0045,,,2006-03-29 11:18:56,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62188281010538,55944590010538,2004,44,1,1,228,4,2,931.0,41,0.0007,,,2006-03-29 11:18:56,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62188557010538,55944867010538,2004,44,1,3,52,1,1,129.0,4,0.0006,1,,2006-03-29 11:18:59,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62188561010538,55944867010538,2004,44,1,3,52,2,1,316.0,32,0.0001,1,,2006-03-29 11:18:59,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62188559010538,55944867010538,2004,44,1,3,52,2,1,531.0,33,0.0001,1,,2006-03-29 11:18:59,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62188565010538,55944867010538,2004,44,1,3,52,4,2,129.0,4,0.005,3,,2006-03-29 11:19:00,2025-03-20 06:43:46,3.0,224.895847,5,2,,,,,,,,,
62188563010538,55944867010538,2004,44,1,3,52,4,2,371.0,30,0.0069,12,,2006-03-29 11:18:59,2025-03-20 06:43:46,12.0,899.583389,5,2,,,,,,,,,
62188567010538,55944867010538,2004,44,1,3,52,4,2,802.0,25,0.0016,1,,2006-03-29 11:19:00,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62188569010538,55944867010538,2004,44,1,3,52,4,2,833.0,26,0.0031,2,,2006-03-29 11:19:00,2025-03-20 06:43:46,2.0,149.930565,5,2,,,,,,,,,
62188352010538,55944665010538,2004,44,1,3,111,1,1,129.0,4,0.0025,,,2006-03-29 11:18:56,2025-03-20 06:43:46,6.0,449.791695,5,2,,,,,,,,,
62188356010538,55944665010538,2004,44,1,3,111,3,1,129.0,4,0.0025,,,2006-03-29 11:18:56,2025-03-20 06:43:46,6.0,449.791695,5,2,,,,,,,,,
62188354010538,55944665010538,2004,44,1,3,111,3,1,806.0,28,0.002,,,2006-03-29 11:18:56,2025-03-20 06:43:46,5.0,374.826412,5,2,,,,,,,,,
62188358010538,55944665010538,2004,44,1,3,111,4,1,129.0,4,0.0021,,,2006-03-29 11:18:56,2025-03-20 06:43:46,5.0,374.826412,5,2,,,,,,,,,
62188451010538,55944762010538,2004,44,1,3,129,1,1,129.0,4,0.0004,1,,2006-03-29 11:18:57,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62188449010538,55944762010538,2004,44,1,3,129,1,1,701.0,43,0.0015,3,,2006-03-29 11:18:57,2025-03-20 06:43:46,3.0,224.895847,5,2,,,,,,,,,
62188453010538,55944762010538,2004,44,1,3,129,2,1,621.0,39,0.0049,2,,2006-03-29 11:18:57,2025-03-20 06:43:46,2.0,149.930565,5,2,,,,,,,,,
62188455010538,55944762010538,2004,44,1,3,129,3,1,129.0,4,0.0017,4,,2006-03-29 11:18:58,2025-03-20 06:43:46,4.0,299.86113,5,2,,,,,,,,,
62188457010538,55944762010538,2004,44,1,3,129,4,1,931.0,41,0.0004,1,,2006-03-29 11:18:58,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62188762010538,55945072010538,2004,44,1,5,116,4,2,391.0,43,0.002,,,2006-03-29 11:19:02,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62188868010538,55945181010538,2004,44,1,7,100,2,2,129.0,4,0.01,6,,2006-03-29 11:19:03,2025-03-20 06:43:46,6.0,449.791695,5,2,,,,,,,,,
62188870010538,55945181010538,2004,44,1,7,100,2,2,261.0,7,0.0001,1,,2006-03-29 11:19:03,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62188876010538,55945181010538,2004,44,1,7,100,2,2,316.0,32,0.0117,6,,2006-03-29 11:19:04,2025-03-20 06:43:46,6.0,449.791695,5,2,,,,,,,,,
62188874010538,55945181010538,2004,44,1,7,100,2,2,372.0,42,0.0006,1,,2006-03-29 11:19:04,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62188878010538,55945181010538,2004,44,1,7,100,2,2,379.0,41,0.0005,1,,2006-03-29 11:19:04,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62188872010538,55945181010538,2004,44,1,7,100,2,2,837.0,28,0.0016,1,,2006-03-29 11:19:03,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62189186010538,55945500010538,2004,44,1,7,113,1,1,541.0,36,0.0024,1,,2006-03-29 11:19:08,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62189188010538,55945500010538,2004,44,1,7,113,2,1,407.0,29,0.0004,1,,2006-03-29 11:19:08,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62189192010538,55945500010538,2004,44,1,7,113,2,1,701.0,43,0.0034,7,,2006-03-29 11:19:08,2025-03-20 06:43:46,7.0,524.756977,5,2,,,,,,,,,
62189194010538,55945500010538,2004,44,1,7,113,2,1,762.0,41,0.0024,1,,2006-03-29 11:19:09,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62189190010538,55945500010538,2004,44,1,7,113,2,1,833.0,26,0.0004,1,,2006-03-29 11:19:08,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62188808010538,55945119010538,2004,44,1,7,218,1,1,129.0,4,0.0033,5,,2006-03-29 11:19:02,2025-03-20 06:43:46,5.0,374.826412,5,2,,,,,,,,,
62188810010538,55945119010538,2004,44,1,7,218,1,1,806.0,28,0.0006,1,,2006-03-29 11:19:02,2025-03-20 06:43:46,1.0,74.965282,5,2,,,,,,,,,
62188812010538,55945119010538,2004,44,1,7,218,2,1,129.0,4,0.002,3,,2006-03-29 11:19:02,2025-03-20 06:43:46,3.0,224.895847,5,2,,,,,,,,,
